,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
16/09/1999,105.38,103.76,104.64,105.25
17/09/1999,107.32,104.77,105.25,107.16
20/09/1999,108.2,105.9,107.73,106.12
21/09/1999,107.34,103.83,106.13,104.85
22/09/1999,105.45,103.77,104.88,104.33
23/09/1999,104.54,103.52,104.29,103.73
24/09/1999,105.17,103.73,103.73,104.18
27/09/1999,106.48,103.95,105.45,105.93
28/09/1999,106.7,105.54,105.88,106.5
29/09/1999,107.22,106.11,106.53,107.09
30/09/1999,107.26,105.28,107.07,106.46
01/10/1999,106.36,104.65,106.33,105.1
04/10/1999,106.47,104.73,105.12,106.2
05/10/1999,107.19,105.89,106.15,106.41
06/10/1999,107.78,105.98,106.4,107.5
07/10/1999,107.99,107.05,107.52,107.17
08/10/1999,108.05,107.07,107.18,107.6
11/10/1999,107.48,106.58,107.37,106.89
12/10/1999,106.95,106.1,106.9,106.12
13/10/1999,107.96,105.95,106.13,106.59
14/10/1999,107.41,106.4,106.63,107.37
15/10/1999,107.63,105.23,107.35,105.5
18/10/1999,105.85,104.83,105.29,105.37
19/10/1999,105.88,105.22,105.4,105.42
20/10/1999,106.72,105.17,105.43,106.61
21/10/1999,106.54,105.79,106.4,106.05
22/10/1999,106.28,105.27,106.03,105.81
25/10/1999,106.25,105.22,105.82,105.39
26/10/1999,105.51,104.56,105.38,104.85
27/10/1999,104.9,103.71,104.81,104.34
28/10/1999,105.19,103.88,104.36,105.04
29/10/1999,105.3,103.96,105.05,104.1
01/11/1999,104.53,103.72,104.23,104.06
02/11/1999,105.08,103.81,104.08,104.06
03/11/1999,105.21,103.4,103.88,104.89
04/11/1999,105.57,104.39,104.94,104.82
05/11/1999,106.59,104.63,104.78,106.05
08/11/1999,106.38,105.12,106.19,105.17
09/11/1999,105.51,104.75,105.34,104.94
10/11/1999,105.24,104.42,104.97,104.65
11/11/1999,105.3,104.48,104.59,104.87
12/11/1999,105.39,104.54,104.88,105.3
15/11/1999,105.37,104.71,105.17,104.79
16/11/1999,106,104.78,104.8,105.89
17/11/1999,106.27,105.03,105.88,105.55
18/11/1999,106.02,105.55,105.52,105.94
19/11/1999,106.57,105.77,105.93,106.39
22/11/1999,106.6,104.57,106.37,104.73
23/11/1999,104.77,104,104.67,104.29
24/11/1999,104.8,104.1,104.28,104.73
25/11/1999,105,104.13,104.71,104.42
26/11/1999,104.54,101.25,104.39,101.87
29/11/1999,104.08,101.61,102.5,102.72
30/11/1999,103.1,101.35,102.74,102.16
01/12/1999,102.9,101.92,102.08,102.61
02/12/1999,102.8,102.22,102.63,102.77
03/12/1999,102.79,102.16,102.74,102.67
06/12/1999,103.5,102.05,102.61,102.96
07/12/1999,103.22,102.2,102.93,102.4
08/12/1999,103.17,102.32,102.37,102.88
09/12/1999,103.42,102.18,102.85,102.47
10/12/1999,102.74,102.15,102.48,102.25
13/12/1999,103.35,102.24,102.39,103.12
14/12/1999,103.8,102.83,103.11,103.54
15/12/1999,103.8,103.3,103.51,103.72
16/12/1999,103.68,102.55,103.67,103.1
17/12/1999,103.43,102.65,103.07,103.03
20/12/1999,103.4,102.3,103.08,102.44
21/12/1999,102.63,101.85,102.43,102.14
22/12/1999,102.79,101.4,102.14,101.64
23/12/1999,102.23,101.31,101.61,102.14
24/12/1999,103.15,101.8,102.05,102.93
27/12/1999,103.04,102.04,102.8,102.24
28/12/1999,102.73,102.05,102.43,102.51
29/12/1999,102.5,101.84,102.37,102.1
30/12/1999,102.57,102,102.16,102.49
31/12/1999,102.59,102.12,102.45,102.51
03/01/2000,102.17,101.4,102.14,101.45
04/01/2000,103.3,101.46,101.7,103.22
05/01/2000,104.4,102.81,103.17,104.14
06/01/2000,105.58,103.98,104.15,105.23
07/01/2000,105.92,104.98,105.24,105.34
10/01/2000,105.4,104.34,105.17,105.16
11/01/2000,106.32,105.08,105.17,105.95
12/01/2000,106.23,105.55,105.96,105.79
13/01/2000,106.25,105.44,105.76,106.17
14/01/2000,106.39,105.45,106.15,105.87
17/01/2000,105.89,104.66,105.85,104.9
18/01/2000,105.74,104.85,104.89,105.67
19/01/2000,106.08,105.16,105.64,105.32
20/01/2000,105.71,105.17,105.34,105.47
21/01/2000,105.53,104.45,105.44,104.78
24/01/2000,105.87,104.67,105.14,105.57
25/01/2000,106.04,105.51,105.56,106.04
26/01/2000,106.22,105.55,106.05,105.66
27/01/2000,105.85,104.67,105.65,105.12
28/01/2000,107.33,104.55,105.17,107.13
31/01/2000,107.55,106.61,107.03,107.32
01/02/2000,107.96,107.11,107.33,107.85
02/02/2000,109.06,107.73,107.86,108.16
03/02/2000,108.76,107.18,108.16,107.56
04/02/2000,108.07,107.12,107.55,107.19
07/02/2000,108.82,107.19,107.28,108.62
08/02/2000,109.72,108.6,108.66,109.47
09/02/2000,109.67,108.57,109.48,108.79
10/02/2000,109.29,108.33,108.8,109.27
11/02/2000,109.8,108.65,109.28,108.82
14/02/2000,109.07,108.05,108.91,108.96
15/02/2000,109.34,108.47,108.95,109.22
16/02/2000,109.66,108.89,109.23,109.44
17/02/2000,110.69,109.32,109.43,110.56
18/02/2000,111.28,110.27,110.55,111.09
21/02/2000,111.43,110.37,110.9,111.26
22/02/2000,111.73,110.57,111.34,110.69
23/02/2000,111.33,110.11,110.72,111.07
24/02/2000,111.51,110.58,111.08,111.37
25/02/2000,111.49,110.13,111.37,110.29
28/02/2000,110.42,108.4,110.17,109.45
29/02/2000,110.45,109.39,109.45,110.33
01/03/2000,110.33,106.59,110.3,107.28
02/03/2000,107.94,106.6,107.29,107.74
03/03/2000,108.08,107.32,107.75,107.9
06/03/2000,107.92,106.74,107.89,107.54
07/03/2000,108.12,105.82,107.53,106.12
08/03/2000,107.46,106.05,106.23,107.17
09/03/2000,107.35,106.21,107.17,106.53
10/03/2000,106.7,106.07,106.56,106.35
13/03/2000,106.7,104.82,106.42,105.52
14/03/2000,105.93,104.65,105.57,105.12
15/03/2000,106.25,104.75,105.13,105.69
16/03/2000,105.93,105.13,105.68,105.37
17/03/2000,106.78,105.35,105.38,106.73
20/03/2000,107.06,106.27,106.93,106.3
21/03/2000,107.18,106.24,106.31,106.78
22/03/2000,107.15,106.52,106.76,107.11
23/03/2000,107.78,106.99,107.11,107.24
24/03/2000,107.68,106.8,107.27,106.87
27/03/2000,107.14,106.62,106.86,106.79
28/03/2000,106.76,105.66,106.75,105.84
29/03/2000,106.3,105.01,105.85,105.69
30/03/2000,105.91,104.86,105.73,105.57
31/03/2000,106.08,102.07,105.59,102.78
03/04/2000,105.62,102.84,103.38,104.9
04/04/2000,105.73,104.19,104.89,105.16
05/04/2000,105.54,104.76,105.19,104.88
06/04/2000,105.13,104.6,104.87,104.77
07/04/2000,105.49,104.7,104.78,105.37
10/04/2000,106.78,105.3,105.48,106.44
11/04/2000,107.13,106.3,106.44,106.92
12/04/2000,106.98,105.31,106.92,105.78
13/04/2000,106.12,105.62,105.77,105.88
14/04/2000,106.18,104.72,105.89,104.74
17/04/2000,105.6,103.25,104.32,104.54
18/04/2000,105.15,104.07,104.51,104.74
19/04/2000,105.05,104.25,104.73,104.82
20/04/2000,105.79,104.52,104.89,105.77
21/04/2000,105.89,105.46,105.78,105.77
24/04/2000,106.02,105.09,105.83,105.78
25/04/2000,106.35,105.23,105.77,106.31
26/04/2000,106.76,105.52,106.27,106.27
27/04/2000,106.6,105.88,106.27,106.43
28/04/2000,108.26,106.37,106.43,108.18
01/05/2000,109.08,107.7,107.87,108.76
02/05/2000,108.94,108.25,108.77,108.41
03/05/2000,109.46,108.35,108.46,109.02
04/05/2000,109.61,107.72,109.06,108.03
05/05/2000,108.68,107.28,108.02,108.56
08/05/2000,109.2,108.33,108.68,109
09/05/2000,109.63,108.58,108.99,109.19
10/05/2000,109.6,108.65,109.21,109.53
11/05/2000,110.08,108.12,109.52,108.52
12/05/2000,109.06,107.65,108.53,108.47
15/05/2000,109.58,108.58,108.62,109.3
16/05/2000,109.88,108.71,109.32,109.66
17/05/2000,109.99,109.04,109.68,109.32
18/05/2000,109.44,108.46,109.32,108.65
19/05/2000,108.83,106.38,108.64,106.98
22/05/2000,107.45,106.7,107.12,107.14
23/05/2000,107.3,106.42,107.15,106.42
24/05/2000,107.97,106.41,106.42,107.8
25/05/2000,108,107.3,107.76,107.35
26/05/2000,107.85,106.65,107.35,107.15
29/05/2000,107.38,106.72,107.01,107.04
30/05/2000,107.07,106.06,107.03,106.55
31/05/2000,107.93,106.23,106.62,107.66
01/06/2000,108.98,107.62,107.67,108.52
02/06/2000,109.1,107.69,108.53,108.03
05/06/2000,108.3,107.28,108.07,107.33
06/06/2000,107.63,105.27,107.36,105.8
07/06/2000,106.22,105.15,105.79,105.32
08/06/2000,106.2,105.33,105.33,105.84
09/06/2000,106.98,105.85,105.85,106.91
12/06/2000,107.2,106.36,106.83,106.85
13/06/2000,107,106.22,106.88,106.93
14/06/2000,107.15,106.28,106.93,106.63
15/06/2000,106.72,105.9,106.64,106.46
16/06/2000,106.59,106.04,106.46,106.41
19/06/2000,106.51,105.61,106.48,105.91
20/06/2000,105.9,105.21,105.89,105.53
21/06/2000,105.66,105.15,105.53,105.55
22/06/2000,105.67,104.16,105.53,104.57
23/06/2000,104.9,103.93,104.6,104.75
26/06/2000,105.78,104.29,104.61,105.66
27/06/2000,105.9,105.27,105.63,105.36
28/06/2000,105.79,105.27,105.27,105.57
29/06/2000,105.52,104.43,105.5,105.32
30/06/2000,106.38,104.76,105.33,106.12
03/07/2000,106.46,105.62,106.05,105.69
04/07/2000,106.53,105.28,105.7,106.1
05/07/2000,107.19,105.8,106.19,106.96
06/07/2000,107.51,106.82,106.94,107.44
07/07/2000,107.95,107.22,107.45,107.91
10/07/2000,107.91,106.66,107.86,107.01
11/07/2000,107.17,106.63,107.02,107.12
12/07/2000,108.45,107.05,107.13,108.09
13/07/2000,108.38,106.99,108.08,108.13
14/07/2000,108.41,107.7,108.09,107.72
17/07/2000,108.79,107.29,107.81,108
18/07/2000,108.42,107.65,108.07,108.14
19/07/2000,108.37,107.77,108.13,108.29
20/07/2000,108.28,107.32,108.28,107.67
21/07/2000,109.16,107.42,107.65,108.92
24/07/2000,109.12,108.47,108.85,108.78
25/07/2000,109.3,108.58,108.8,109.12
26/07/2000,109.39,108.94,109.12,109.19
27/07/2000,109.34,108.74,109.18,109.16
28/07/2000,109.79,108.54,109.16,109.59
31/07/2000,109.8,109.15,109.58,109.43
01/08/2000,109.77,108.92,109.32,109.33
02/08/2000,109.44,108.25,109.31,108.99
03/08/2000,109.14,107.94,108.9,108.33
04/08/2000,108.71,108.06,108.34,108.65
07/08/2000,109.19,108.47,108.56,109.1
08/08/2000,109.26,108.33,109.08,108.62
09/08/2000,108.72,107.78,108.56,107.82
10/08/2000,108.99,107.45,107.83,108.66
11/08/2000,108.91,108.31,108.69,108.53
14/08/2000,109.61,108.48,108.63,109.43
15/08/2000,109.64,108.89,109.45,109.02
16/08/2000,109.38,108.34,109,108.54
17/08/2000,108.65,108.26,108.53,108.53
18/08/2000,109.14,108.1,108.57,108.41
21/08/2000,108.77,107.82,108.3,108.7
22/08/2000,108.71,108.13,108.71,108.32
23/08/2000,108.44,106.86,108.3,106.96
24/08/2000,107.38,106.57,106.98,106.85
25/08/2000,107.29,106.68,106.86,106.86
28/08/2000,106.94,106.11,106.81,106.53
29/08/2000,106.73,106.01,106.48,106.05
30/08/2000,106.7,105.92,106.11,106.44
31/08/2000,106.87,106.27,106.41,106.67
01/09/2000,106.74,105.57,106.7,106
04/09/2000,105.97,105.6,105.95,105.87
05/09/2000,106.55,105.77,105.88,105.84
06/09/2000,106.13,105.55,105.82,105.89
07/09/2000,106.45,104.77,105.83,105.17
08/09/2000,106.27,105.07,105.17,106.12
11/09/2000,106.53,105.85,106.04,106.12
12/09/2000,107.03,106.05,106.14,106.83
13/09/2000,107.33,106.77,106.83,107.09
14/09/2000,107.68,106.9,107.09,107.58
15/09/2000,107.75,107.1,107.54,107.12
18/09/2000,107.21,106.7,107.13,106.9
19/09/2000,107.16,106.7,106.91,106.99
20/09/2000,107.4,106.42,106.96,106.53
21/09/2000,106.77,106.32,106.58,106.63
22/09/2000,108.13,106.5,106.66,107.92
25/09/2000,108.17,107.4,108.05,107.77
26/09/2000,107.79,107.17,107.72,107.59
27/09/2000,107.9,107.22,107.57,107.32
28/09/2000,107.75,107.22,107.31,107.63
29/09/2000,108.44,107.48,107.66,108.14
02/10/2000,108.97,108.06,108.06,108.83
03/10/2000,109,108.45,108.81,108.87
04/10/2000,109.44,108.59,108.82,109.28
05/10/2000,109.59,109.06,109.29,109.11
06/10/2000,109.18,108.67,109.12,108.81
09/10/2000,109.14,108.73,108.93,108.85
10/10/2000,108.89,107.65,108.77,107.75
11/10/2000,108.15,107.52,107.75,107.77
12/10/2000,108.14,107.34,107.77,107.7
13/10/2000,108,107.54,107.7,107.83
16/10/2000,108.36,107.5,107.83,108.05
17/10/2000,108.25,107.87,108.02,108.02
18/10/2000,108.32,107.48,108,107.7
19/10/2000,108.58,107.58,107.69,108.45
20/10/2000,109.17,108.26,108.46,108.85
23/10/2000,109.06,108.18,108.95,108.24
24/10/2000,108.45,107.71,108.19,107.75
25/10/2000,108.27,107.64,107.73,108.22
26/10/2000,108.61,107.94,108.2,108.34
27/10/2000,108.82,108.22,108.28,108.65
30/10/2000,109.01,108.43,108.72,108.98
31/10/2000,109.29,108.73,108.97,108.84
01/11/2000,109.02,108.13,108.84,108.17
02/11/2000,108.44,107.98,108.17,108.22
03/11/2000,108.3,106.87,108.16,107.08
06/11/2000,107.57,106.89,107.29,107.44
07/11/2000,107.5,106.94,107.41,107.07
08/11/2000,107.83,106.93,107.08,107.25
09/11/2000,107.81,107.1,107.24,107.44
10/11/2000,107.99,107.35,107.38,107.87
13/11/2000,108.09,107.4,108,107.69
14/11/2000,108.21,107.53,107.67,108.17
15/11/2000,108.94,108.02,108.15,108.78
16/11/2000,109.12,108.69,108.74,108.94
17/11/2000,108.96,108.62,108.9,108.77
20/11/2000,110.33,108.79,108.79,109.88
21/11/2000,110.43,109.64,109.88,110.07
22/11/2000,110.31,109.52,109.97,110.15
23/11/2000,110.39,110.03,110.11,110.22
24/11/2000,111.43,110.13,110.22,111.28
27/11/2000,111.5,110.51,111.14,110.57
28/11/2000,110.81,110.05,110.67,110.17
29/11/2000,111.33,109.8,110.16,111.24
30/11/2000,111.37,110.32,111.24,110.38
01/12/2000,112.05,110.3,110.39,111.29
04/12/2000,111.45,110.47,111.45,111.12
05/12/2000,111.38,110.44,111.13,111.16
06/12/2000,111.18,110.16,111.15,110.19
07/12/2000,110.82,110.17,110.19,110.53
08/12/2000,111.45,110.46,110.56,111.04
11/12/2000,111.43,110.57,111.41,110.79
12/12/2000,111.72,110.68,110.77,111.44
13/12/2000,112.73,111.34,111.44,112.27
14/12/2000,112.82,111.89,112.26,111.91
15/12/2000,112.69,111.85,111.89,112.58
18/12/2000,112.75,111.91,112.55,112.24
19/12/2000,112.59,111.83,112.23,112.41
20/12/2000,113.05,112.37,112.42,112.77
21/12/2000,113.17,111.89,112.77,112.27
22/12/2000,112.95,112.04,112.27,112.88
25/12/2000,113.01,112.72,112.88,112.95
26/12/2000,113.69,112.92,112.94,113.57
27/12/2000,114.4,113.55,113.59,114.14
28/12/2000,114.9,114.12,114.14,114.33
29/12/2000,115.06,114.18,114.28,114.41
01/01/2001,114.44,114.3,114.44,114.36
02/01/2001,115.08,114.24,114.38,114.36
03/01/2001,114.68,113.55,114.35,113.58
04/01/2001,115.81,113.55,113.59,115.55
05/01/2001,116.9,115.5,115.55,116.53
08/01/2001,116.64,115.67,116.58,116.16
09/01/2001,116.93,115.65,116.13,116.88
10/01/2001,117.17,115.8,116.9,116.43
11/01/2001,117.84,116.32,116.41,117.81
12/01/2001,118.55,117.44,117.81,118.55
15/01/2001,119.39,118.23,118.44,118.99
16/01/2001,119.17,117.12,118.96,117.72
17/01/2001,118.97,116.94,117.71,118.88
18/01/2001,119.9,117.65,118.86,118.14
19/01/2001,118.31,116.95,118.13,117.18
22/01/2001,117.27,116.16,117.01,116.41
23/01/2001,117.43,116.27,116.42,116.73
24/01/2001,118.46,116.53,116.78,117.73
25/01/2001,118.14,116.37,117.71,116.79
26/01/2001,117.56,116.37,116.81,117.18
29/01/2001,117.75,116.19,117.6,116.76
30/01/2001,116.93,115.64,116.76,115.86
31/01/2001,116.7,115.63,115.84,116.57
01/02/2001,116.76,115.28,116.57,115.59
02/02/2001,115.93,114.91,115.59,115.75
05/02/2001,116.07,114.63,115.71,114.77
06/02/2001,115.29,114.36,114.77,114.78
07/02/2001,116.39,114.67,114.8,116.23
08/02/2001,116.78,115.87,116.27,116.78
09/02/2001,117.77,116.35,116.75,117.5
12/02/2001,117.96,117.36,117.67,117.41
13/02/2001,117.63,116.55,117.38,116.82
14/02/2001,116.9,116.11,116.78,116.31
15/02/2001,116.45,115.36,116.31,115.5
16/02/2001,115.91,114.57,115.52,115.73
19/02/2001,116.2,115.62,116.08,116.03
20/02/2001,116.22,115.24,116,115.67
21/02/2001,116.84,115.35,115.67,116.56
22/02/2001,117.16,115.85,116.54,117.08
23/02/2001,117.17,115.65,117.08,115.8
26/02/2001,116.76,115.65,115.76,116.47
27/02/2001,116.59,115.95,116.47,116.24
28/02/2001,117.53,115.9,116.23,117.37
01/03/2001,117.57,117.04,117.36,117.4
02/03/2001,119.3,117.32,117.38,119.01
05/03/2001,119.75,118.66,119.26,119.18
06/03/2001,119.26,118.29,119.17,118.75
07/03/2001,120.21,118.61,118.7,119.88
08/03/2001,120.43,119.34,119.88,119.74
09/03/2001,119.87,119.11,119.71,119.53
12/03/2001,120.69,119.44,119.48,120.57
13/03/2001,120.62,119.6,120.55,119.69
14/03/2001,121.2,119.32,119.72,121.03
15/03/2001,122.55,120.53,121,122.34
16/03/2001,123.16,121.86,122.35,123.03
19/03/2001,123.57,122.04,123.05,122.83
20/03/2001,122.99,122.05,122.85,122.19
21/03/2001,123.9,121.99,122.18,123.49
22/03/2001,124.28,123.02,123.49,123.52
23/03/2001,123.79,122.51,123.52,122.76
26/03/2001,123.78,122.38,122.78,122.57
27/03/2001,123.28,121.65,122.54,122.25
28/03/2001,122.73,121.43,122.25,122.38
29/03/2001,123.78,122.16,122.35,123.67
30/03/2001,126.34,123.25,123.66,126.34
02/04/2001,126.84,125.68,126.42,126.8
03/04/2001,126.83,125.24,126.81,125.52
04/04/2001,126.3,124.85,125.47,125.33
05/04/2001,125.52,123.54,125.32,124.01
06/04/2001,125.55,123.76,124.02,123.77
09/04/2001,125.45,123.96,124.11,125.13
10/04/2001,125.43,124.23,125.13,124.45
11/04/2001,124.95,123.85,124.47,124.79
12/04/2001,124.98,122.9,124.79,123.59
13/04/2001,124.45,123.56,123.61,124.2
16/04/2001,124.95,124.12,124.12,124.34
17/04/2001,124.72,123.08,124.34,123.36
18/04/2001,123.6,122.05,123.34,122.05
19/04/2001,122.4,120.9,122.06,120.94
20/04/2001,122.71,120.91,120.93,122.54
23/04/2001,122.53,121.15,121.91,121.25
24/04/2001,122.31,121.15,121.25,122.25
25/04/2001,122.68,121.97,122.29,122.11
26/04/2001,123.56,121.8,122.08,123.17
27/04/2001,124.33,123.13,123.26,124
30/04/2001,124.21,123.3,124.06,123.48
01/05/2001,123.69,121.88,123.49,121.98
02/05/2001,122.53,121.28,122.09,121.44
03/05/2001,121.81,120.75,121.48,121.36
04/05/2001,121.46,120.61,121.37,121.35
07/05/2001,121.83,120.93,121.32,121.13
08/05/2001,122.12,120.83,121.15,121.29
09/05/2001,122.44,121.23,121.27,122.27
10/05/2001,122.74,122.03,122.28,122.58
11/05/2001,122.82,121.79,122.58,122.51
14/05/2001,123.38,122.43,122.47,123.35
15/05/2001,123.66,123.09,123.31,123.32
16/05/2001,124.05,123.11,123.33,123.44
17/05/2001,123.48,122.44,123.44,122.58
18/05/2001,123.79,122.47,122.57,123.5
21/05/2001,123.77,122.55,123.65,122.65
22/05/2001,123.31,122.42,122.59,122.89
23/05/2001,122.9,119.37,122.89,120.15
24/05/2001,120.43,118.8,120.16,119.83
25/05/2001,120.81,119.8,119.85,120.65
28/05/2001,121.2,120.46,120.48,121.08
29/05/2001,121.38,119.99,121.1,120.26
30/05/2001,120.62,119.93,120.25,120.35
31/05/2001,120.6,118.53,120.35,119.23
01/06/2001,119.33,118.28,119.25,119.24
04/06/2001,119.86,118.85,119.18,119.28
05/06/2001,120.42,118.7,119.29,120.24
06/06/2001,120.84,120.13,120.25,120.16
07/06/2001,120.31,119.63,120.17,120.15
08/06/2001,121,120.07,120.15,120.94
11/06/2001,122.06,120.86,120.9,121.91
12/06/2001,122.07,121.57,121.93,121.7
13/06/2001,122.44,121.55,121.71,122.12
14/06/2001,122.25,121.24,122.1,121.34
15/06/2001,123.25,120.86,121.34,122.93
18/06/2001,123.5,122.77,122.99,123.27
19/06/2001,123.8,122.68,123.25,122.85
20/06/2001,124.03,122.57,122.88,123.83
21/06/2001,124.64,123.68,123.82,124.6
22/06/2001,124.74,123.84,124.6,124.5
25/06/2001,124.5,123.71,124.22,123.81
26/06/2001,124.01,123.31,123.85,123.79
27/06/2001,124.45,123.7,123.78,124.34
28/06/2001,124.97,124.2,124.32,124.78
29/06/2001,124.9,123.77,124.78,124.65
02/07/2001,124.98,124.08,124.7,124.12
03/07/2001,124.58,123.66,124.1,124.4
04/07/2001,125.03,124.26,124.4,124.45
05/07/2001,125.81,124.4,124.48,125.68
06/07/2001,126.11,125.48,125.7,125.87
09/07/2001,125.98,125.24,125.72,125.33
10/07/2001,125.89,125.23,125.32,125.42
11/07/2001,125.76,123.88,125.37,124.31
12/07/2001,124.52,123.52,124.34,123.89
13/07/2001,125.01,123.8,123.9,124.94
16/07/2001,125.55,124.7,124.7,125.46
17/07/2001,125.67,124.75,125.45,124.96
18/07/2001,125.45,123.8,124.95,123.89
19/07/2001,124.19,123.24,123.86,123.33
20/07/2001,123.77,122.73,123.34,122.98
23/07/2001,124.48,123.06,123.06,124.4
24/07/2001,124.48,123.86,124.41,124.09
25/07/2001,124.48,123.41,124.09,123.53
26/07/2001,124.08,123.15,123.52,123.76
27/07/2001,124.12,123.23,123.75,123.53
30/07/2001,125.37,123.23,123.23,125.14
31/07/2001,125.25,124.67,125.15,125
01/08/2001,125.21,124.47,125,124.63
02/08/2001,124.7,123.55,124.63,123.7
03/08/2001,124.02,123.33,123.71,123.66
06/08/2001,124.27,123.6,123.68,123.9
07/08/2001,124.17,123.43,123.9,123.54
08/08/2001,123.72,122.82,123.55,123.61
09/08/2001,123.97,121.41,123.6,121.91
10/08/2001,122.61,121.76,121.92,122.01
13/08/2001,122.56,121.41,121.96,122.49
14/08/2001,123.19,121.2,122.46,121.75
15/08/2001,121.94,119.09,121.74,119.58
16/08/2001,120.42,119.28,119.59,120.38
17/08/2001,120.78,120.09,120.4,120.24
20/08/2001,120.88,120.1,120.28,120.74
21/08/2001,120.95,119.51,120.74,119.65
22/08/2001,120.58,119.38,119.54,120.39
23/08/2001,120.68,119.63,120.39,119.87
24/08/2001,120.37,119.55,119.87,120.03
27/08/2001,120.5,119.83,120.15,119.91
28/08/2001,120.79,119.74,119.9,120.06
29/08/2001,120.31,119.11,120.03,120.13
30/08/2001,120.25,119.21,120.19,119.4
31/08/2001,119.53,118.49,119.39,118.79
03/09/2001,119.35,118.62,119.15,118.74
04/09/2001,119.64,118.61,118.75,119.33
05/09/2001,120.91,119.23,119.32,120.67
06/09/2001,121.53,120.62,120.67,120.8
07/09/2001,121.41,119.78,120.8,120
10/09/2001,121.15,119.81,120.18,121.04
11/09/2001,122.04,118.55,121.03,119.42
12/09/2001,119.9,118.64,119.48,119.52
13/09/2001,119.73,118.61,119.52,118.91
14/09/2001,119.18,116.92,118.88,117.35
17/09/2001,118.33,116.65,117.55,117.82
18/09/2001,118.25,117.1,117.81,117.26
19/09/2001,118.15,117.1,117.34,117.58
20/09/2001,117.69,115.84,117.6,116.38
21/09/2001,117.48,116.09,116.38,116.58
24/09/2001,117.65,116.32,116.85,117.55
25/09/2001,117.8,117.01,117.49,117.63
26/09/2001,118.05,117.11,117.63,117.72
27/09/2001,120,117.7,117.79,119.74
28/09/2001,119.79,118.73,119.7,119.56
01/10/2001,120.45,119.33,119.54,120.23
02/10/2001,121.13,120.12,120.26,120.8
03/10/2001,121.46,120.46,120.81,120.57
