,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy
,high,low,open,last_price
05/06/1996,1.3698,1.3651,1.369,1.3659
06/06/1996,1.3671,1.3637,1.3655,1.3648
07/06/1996,1.3671,1.3637,1.3645,1.3646
10/06/1996,1.365,1.3625,1.3645,1.3637
11/06/1996,1.3658,1.3633,1.364,1.3655
12/06/1996,1.3673,1.365,1.365,1.3673
13/06/1996,1.3697,1.3665,1.3665,1.3678
14/06/1996,1.3711,1.3641,1.368,1.3653
17/06/1996,1.3678,1.3641,1.3655,1.3678
18/06/1996,1.369,1.366,1.3665,1.3688
19/06/1996,1.3699,1.367,1.3685,1.3673
20/06/1996,1.3683,1.3664,1.368,1.3667
21/06/1996,1.3677,1.3638,1.3669,1.3645
24/06/1996,1.3651,1.3587,1.364,1.36
25/06/1996,1.36,1.357,1.359,1.3587
26/06/1996,1.3615,1.358,1.3595,1.3601
27/06/1996,1.3636,1.36,1.361,1.3636
28/06/1996,1.3665,1.3624,1.3629,1.3636
01/07/1996,1.3645,1.3623,1.3642,1.3634
02/07/1996,1.3643,1.3593,1.3625,1.3597
03/07/1996,1.3615,1.3594,1.36,1.3605
04/07/1996,1.3606,1.3585,1.36,1.3592
05/07/1996,1.3696,1.3585,1.3585,1.368
08/07/1996,1.3713,1.368,1.369,1.3703
09/07/1996,1.3719,1.3673,1.37,1.3673
10/07/1996,1.3695,1.3671,1.3675,1.3676
11/07/1996,1.3708,1.3675,1.3683,1.3706
12/07/1996,1.372,1.3689,1.3699,1.3695
15/07/1996,1.3712,1.3679,1.3685,1.3712
16/07/1996,1.3743,1.3688,1.3688,1.3694
17/07/1996,1.3736,1.3682,1.369,1.3729
18/07/1996,1.3743,1.3648,1.373,1.3648
19/07/1996,1.3691,1.3651,1.3655,1.3666
22/07/1996,1.3693,1.3655,1.3665,1.369
23/07/1996,1.3725,1.3693,1.3695,1.3715
24/07/1996,1.3733,1.3704,1.3704,1.3712
25/07/1996,1.3763,1.3707,1.3715,1.3763
26/07/1996,1.3763,1.3733,1.3755,1.3751
29/07/1996,1.3748,1.3718,1.3745,1.373
30/07/1996,1.3751,1.3708,1.3708,1.3742
31/07/1996,1.3753,1.373,1.373,1.3752
01/08/1996,1.3753,1.3691,1.3747,1.3744
02/08/1996,1.377,1.3725,1.3745,1.3746
05/08/1996,1.3761,1.3732,1.375,1.3761
06/08/1996,1.3771,1.3728,1.376,1.3736
07/08/1996,1.3748,1.3717,1.374,1.3726
08/08/1996,1.3725,1.3695,1.372,1.3709
09/08/1996,1.3749,1.3688,1.3693,1.3703
12/08/1996,1.3718,1.369,1.3703,1.3715
13/08/1996,1.3751,1.3709,1.3715,1.374
14/08/1996,1.3753,1.3733,1.374,1.3745
15/08/1996,1.3785,1.3743,1.3745,1.3744
16/08/1996,1.3745,1.3725,1.3735,1.3738
19/08/1996,1.375,1.3724,1.3735,1.3725
20/08/1996,1.3744,1.3725,1.374,1.3739
21/08/1996,1.3747,1.3735,1.374,1.3744
22/08/1996,1.3758,1.3678,1.374,1.3692
23/08/1996,1.3708,1.3693,1.3695,1.3708
26/08/1996,1.3712,1.3698,1.3705,1.3705
27/08/1996,1.3713,1.367,1.3695,1.3687
28/08/1996,1.3682,1.3656,1.368,1.3657
29/08/1996,1.3675,1.3655,1.3655,1.3671
30/08/1996,1.3688,1.3665,1.3665,1.3682
02/09/1996,1.3695,1.3683,1.3685,1.3694
03/09/1996,1.3707,1.3676,1.3676,1.3701
04/09/1996,1.3705,1.3693,1.3699,1.3696
05/09/1996,1.3733,1.3687,1.3693,1.3732
06/09/1996,1.3748,1.3706,1.3726,1.3732
09/09/1996,1.374,1.3701,1.3711,1.3703
10/09/1996,1.3715,1.3692,1.3713,1.3705
11/09/1996,1.3723,1.3705,1.3705,1.3713
12/09/1996,1.373,1.3702,1.3715,1.3717
13/09/1996,1.3725,1.369,1.3715,1.3697
16/09/1996,1.371,1.3693,1.3703,1.3706
17/09/1996,1.3716,1.3701,1.371,1.3709
18/09/1996,1.3723,1.3708,1.3711,1.3718
19/09/1996,1.372,1.3697,1.3699,1.3705
20/09/1996,1.3705,1.3668,1.3699,1.3673
23/09/1996,1.3677,1.3661,1.3673,1.3671
24/09/1996,1.3685,1.365,1.3672,1.367
25/09/1996,1.3672,1.3658,1.3665,1.3664
26/09/1996,1.3684,1.3656,1.3675,1.3679
27/09/1996,1.3685,1.3628,1.3675,1.3628
30/09/1996,1.364,1.3616,1.3628,1.3616
01/10/1996,1.3635,1.359,1.3627,1.3593
02/10/1996,1.3624,1.3589,1.36,1.3596
03/10/1996,1.3618,1.3596,1.361,1.3603
04/10/1996,1.3616,1.3538,1.3606,1.3551
07/10/1996,1.3558,1.352,1.3553,1.3534
08/10/1996,1.3549,1.3511,1.3511,1.354
09/10/1996,1.3555,1.352,1.352,1.3529
10/10/1996,1.3525,1.3489,1.3507,1.3511
11/10/1996,1.3562,1.351,1.3516,1.3528
14/10/1996,1.353,1.3505,1.3505,1.3523
15/10/1996,1.3547,1.3522,1.3528,1.3544
16/10/1996,1.3564,1.3527,1.3548,1.3548
17/10/1996,1.3569,1.3515,1.3553,1.3515
18/10/1996,1.3528,1.3475,1.3522,1.3491
21/10/1996,1.351,1.346,1.3487,1.3466
22/10/1996,1.3488,1.344,1.3473,1.3458
23/10/1996,1.3473,1.3427,1.3453,1.3438
24/10/1996,1.3464,1.3434,1.3443,1.3462
25/10/1996,1.3466,1.3431,1.346,1.3456
28/10/1996,1.3457,1.3432,1.3457,1.3453
29/10/1996,1.3475,1.3441,1.3451,1.3441
30/10/1996,1.3451,1.3403,1.3451,1.341
31/10/1996,1.3414,1.3379,1.34,1.3387
01/11/1996,1.3387,1.3336,1.3377,1.3337
04/11/1996,1.3364,1.3328,1.3338,1.3363
05/11/1996,1.3373,1.3296,1.3361,1.3312
06/11/1996,1.3329,1.3295,1.33,1.3298
07/11/1996,1.336,1.3283,1.3335,1.329
08/11/1996,1.3323,1.3286,1.3292,1.3314
11/11/1996,1.3346,1.3315,1.3318,1.334
12/11/1996,1.3355,1.3319,1.3337,1.3327
13/11/1996,1.3348,1.3323,1.3339,1.334
14/11/1996,1.3374,1.3336,1.334,1.3364
15/11/1996,1.3408,1.3354,1.337,1.339
18/11/1996,1.3445,1.3373,1.3388,1.3438
19/11/1996,1.3444,1.3401,1.3433,1.3401
20/11/1996,1.3429,1.3385,1.3417,1.3393
21/11/1996,1.3403,1.3373,1.3389,1.3395
22/11/1996,1.3418,1.3379,1.3397,1.3405
25/11/1996,1.3434,1.3391,1.3413,1.3411
26/11/1996,1.344,1.3411,1.3425,1.3434
27/11/1996,1.3474,1.3418,1.3431,1.3474
28/11/1996,1.35,1.3458,1.3467,1.3481
29/11/1996,1.3518,1.3465,1.347,1.3511
02/12/1996,1.3537,1.3495,1.3508,1.3511
03/12/1996,1.3513,1.3468,1.3505,1.3504
04/12/1996,1.3547,1.3484,1.3484,1.3546
05/12/1996,1.3615,1.3517,1.3548,1.357
06/12/1996,1.364,1.3553,1.3553,1.3593
09/12/1996,1.3605,1.3547,1.3595,1.3553
10/12/1996,1.3587,1.3538,1.3553,1.3586
11/12/1996,1.3645,1.357,1.3588,1.3608
12/12/1996,1.3615,1.3558,1.361,1.3593
13/12/1996,1.3638,1.3574,1.359,1.3638
16/12/1996,1.3678,1.3619,1.3634,1.3669
17/12/1996,1.3718,1.3628,1.3667,1.3632
18/12/1996,1.3685,1.3629,1.364,1.3673
19/12/1996,1.3708,1.3655,1.367,1.3667
20/12/1996,1.3691,1.3668,1.3684,1.3685
23/12/1996,1.3688,1.365,1.368,1.3664
24/12/1996,1.3678,1.3616,1.3666,1.3616
25/12/1996,1.3667,1.3648,1.3667,1.3648
26/12/1996,1.3667,1.3636,1.365,1.3638
27/12/1996,1.3703,1.363,1.3643,1.3678
30/12/1996,1.3706,1.3667,1.3684,1.3706
31/12/1996,1.3725,1.3679,1.3679,1.3705
01/01/1997,1.3713,1.3705,1.3713,1.3705
02/01/1997,1.3766,1.3692,1.3692,1.376
03/01/1997,1.3783,1.3695,1.3765,1.3703
06/01/1997,1.3729,1.3637,1.37,1.3656
07/01/1997,1.3693,1.3555,1.3656,1.3555
08/01/1997,1.3573,1.3493,1.3563,1.3523
09/01/1997,1.3555,1.3497,1.3518,1.3529
10/01/1997,1.3538,1.3467,1.3527,1.3483
13/01/1997,1.3497,1.3467,1.3493,1.3474
14/01/1997,1.3535,1.348,1.3487,1.3503
15/01/1997,1.3518,1.3409,1.3517,1.3426
16/01/1997,1.343,1.3376,1.3426,1.341
17/01/1997,1.3429,1.3375,1.3429,1.3408
20/01/1997,1.3438,1.3356,1.341,1.3388
21/01/1997,1.34,1.3358,1.3368,1.3365
22/01/1997,1.3412,1.334,1.3385,1.3385
23/01/1997,1.3453,1.3376,1.3385,1.3442
24/01/1997,1.3498,1.3433,1.3441,1.349
27/01/1997,1.3474,1.3432,1.3457,1.3433
28/01/1997,1.3455,1.3383,1.3443,1.3405
29/01/1997,1.3472,1.3388,1.3429,1.346
30/01/1997,1.3489,1.3446,1.3467,1.3473
31/01/1997,1.3508,1.3463,1.3485,1.3472
03/02/1997,1.3468,1.3423,1.346,1.3447
04/02/1997,1.345,1.3406,1.345,1.3441
05/02/1997,1.3466,1.3421,1.3444,1.3449
06/02/1997,1.3508,1.345,1.3455,1.3508
07/02/1997,1.3529,1.3475,1.3515,1.3505
10/02/1997,1.3555,1.3505,1.3519,1.3546
11/02/1997,1.3563,1.3532,1.354,1.356
12/02/1997,1.3577,1.354,1.3562,1.3558
13/02/1997,1.3568,1.3504,1.3556,1.3518
14/02/1997,1.3522,1.3488,1.3516,1.3494
17/02/1997,1.3525,1.3486,1.3493,1.3519
18/02/1997,1.3579,1.3517,1.3518,1.354
19/02/1997,1.3608,1.3536,1.3538,1.3604
20/02/1997,1.3619,1.3565,1.3607,1.3613
21/02/1997,1.3644,1.3589,1.3613,1.3643
24/02/1997,1.3648,1.3614,1.3643,1.3622
25/02/1997,1.3633,1.3592,1.3627,1.3599
26/02/1997,1.3675,1.3578,1.3598,1.3668
27/02/1997,1.3695,1.3653,1.367,1.369
28/02/1997,1.3698,1.3657,1.3684,1.3681
03/03/1997,1.3688,1.3645,1.3683,1.3669
04/03/1997,1.3708,1.3665,1.3668,1.3697
05/03/1997,1.37,1.367,1.3694,1.3688
06/03/1997,1.3684,1.3633,1.3683,1.3649
07/03/1997,1.3708,1.3634,1.3648,1.3695
10/03/1997,1.3721,1.3693,1.3698,1.3716
11/03/1997,1.3719,1.3653,1.3717,1.3676
12/03/1997,1.369,1.3623,1.3675,1.3623
13/03/1997,1.3672,1.3598,1.3623,1.3659
14/03/1997,1.3663,1.363,1.366,1.3653
17/03/1997,1.3727,1.3637,1.3653,1.3704
18/03/1997,1.3745,1.3693,1.3705,1.3741
19/03/1997,1.3796,1.3728,1.3742,1.3776
20/03/1997,1.3808,1.3744,1.3776,1.3796
21/03/1997,1.3818,1.3768,1.3798,1.3786
24/03/1997,1.3798,1.3748,1.3793,1.3787
25/03/1997,1.3792,1.3757,1.379,1.3788
26/03/1997,1.3793,1.3721,1.379,1.3733
27/03/1997,1.3803,1.3727,1.3736,1.3785
28/03/1997,1.3813,1.3785,1.3785,1.3813
31/03/1997,1.3858,1.3798,1.3803,1.3842
01/04/1997,1.3902,1.3833,1.3842,1.3877
02/04/1997,1.3885,1.3837,1.387,1.3853
03/04/1997,1.3933,1.3838,1.3855,1.3928
04/04/1997,1.3938,1.3882,1.3927,1.3921
07/04/1997,1.3944,1.3863,1.3918,1.387
08/04/1997,1.3889,1.3855,1.3871,1.3885
09/04/1997,1.3906,1.3835,1.3883,1.39
10/04/1997,1.3948,1.3896,1.3898,1.3948
11/04/1997,1.3991,1.3921,1.3938,1.3982
14/04/1997,1.3999,1.3966,1.3985,1.3997
15/04/1997,1.3999,1.3938,1.3998,1.3968
16/04/1997,1.4,1.3957,1.397,1.3976
17/04/1997,1.401,1.3963,1.3972,1.3999
18/04/1997,1.403,1.398,1.3989,1.3995
21/04/1997,1.4001,1.3966,1.4,1.3987
22/04/1997,1.399,1.3947,1.3986,1.3954
23/04/1997,1.397,1.3918,1.3954,1.393
24/04/1997,1.3939,1.3908,1.3931,1.3928
25/04/1997,1.398,1.3919,1.3928,1.3977
28/04/1997,1.4006,1.3967,1.3976,1.4004
29/04/1997,1.4021,1.3963,1.4004,1.3977
30/04/1997,1.399,1.3957,1.3975,1.3978
01/05/1997,1.398,1.3869,1.3975,1.388
02/05/1997,1.3876,1.3803,1.3865,1.3803
05/05/1997,1.3829,1.378,1.3794,1.3787
06/05/1997,1.3798,1.3764,1.3789,1.3785
07/05/1997,1.3831,1.3744,1.3784,1.3819
08/05/1997,1.3868,1.381,1.3817,1.3859
09/05/1997,1.3935,1.3837,1.3857,1.3913
12/05/1997,1.3933,1.3891,1.3918,1.3893
13/05/1997,1.3895,1.3853,1.3891,1.3862
14/05/1997,1.3903,1.3847,1.3862,1.3895
15/05/1997,1.3904,1.3708,1.3898,1.3725
16/05/1997,1.3746,1.3634,1.3728,1.3736
19/05/1997,1.3745,1.37,1.3728,1.3716
20/05/1997,1.3757,1.3661,1.3715,1.3669
21/05/1997,1.3694,1.3612,1.3667,1.3694
22/05/1997,1.3743,1.3687,1.3696,1.3737
23/05/1997,1.3772,1.3715,1.3736,1.3756
26/05/1997,1.3785,1.375,1.3756,1.3763
27/05/1997,1.386,1.3751,1.3763,1.386
28/05/1997,1.3868,1.3803,1.3864,1.3818
29/05/1997,1.382,1.3774,1.3818,1.3808
30/05/1997,1.3834,1.3763,1.3806,1.377
02/06/1997,1.3795,1.3733,1.3762,1.3738
03/06/1997,1.3823,1.3717,1.374,1.3764
04/06/1997,1.3781,1.3741,1.3764,1.3768
05/06/1997,1.3778,1.375,1.3768,1.3775
06/06/1997,1.3853,1.3768,1.3772,1.3831
09/06/1997,1.3885,1.3835,1.3835,1.3881
10/06/1997,1.3887,1.3853,1.3881,1.3877
11/06/1997,1.3881,1.3854,1.388,1.3874
12/06/1997,1.3888,1.3807,1.3875,1.3837
13/06/1997,1.3835,1.3771,1.3829,1.3816
16/06/1997,1.3875,1.377,1.3812,1.3864
17/06/1997,1.389,1.385,1.3868,1.3865
18/06/1997,1.3941,1.3855,1.3866,1.3932
19/06/1997,1.3938,1.3864,1.3929,1.3875
20/06/1997,1.3932,1.3868,1.3877,1.3894
23/06/1997,1.3925,1.3872,1.3895,1.3885
24/06/1997,1.3925,1.3873,1.3883,1.391
25/06/1997,1.3962,1.3902,1.3915,1.3943
26/06/1997,1.3968,1.3769,1.3938,1.3823
27/06/1997,1.383,1.3788,1.3825,1.3803
30/06/1997,1.3821,1.3753,1.3808,1.3812
01/07/1997,1.3831,1.3793,1.3813,1.3798
02/07/1997,1.3818,1.3744,1.38,1.3753
03/07/1997,1.3788,1.3718,1.3753,1.3733
04/07/1997,1.3748,1.3723,1.3734,1.3748
07/07/1997,1.3788,1.3714,1.3743,1.3778
08/07/1997,1.3799,1.3735,1.378,1.3738
09/07/1997,1.3748,1.3718,1.3745,1.3745
10/07/1997,1.375,1.3703,1.3748,1.3739
11/07/1997,1.374,1.3682,1.374,1.3702
14/07/1997,1.3706,1.367,1.3703,1.3698
15/07/1997,1.3715,1.3663,1.3693,1.3713
16/07/1997,1.3756,1.3702,1.371,1.374
17/07/1997,1.3784,1.3723,1.3733,1.3767
18/07/1997,1.379,1.3736,1.377,1.3745
21/07/1997,1.3777,1.3719,1.3745,1.3768
22/07/1997,1.3824,1.3758,1.3768,1.3793
23/07/1997,1.3841,1.3753,1.3794,1.3835
24/07/1997,1.384,1.38,1.3836,1.3818
25/07/1997,1.3858,1.3797,1.3819,1.3846
28/07/1997,1.3875,1.3843,1.3846,1.3855
29/07/1997,1.3863,1.3821,1.3855,1.3845
30/07/1997,1.3853,1.3802,1.3843,1.3808
31/07/1997,1.383,1.377,1.3807,1.3783
01/08/1997,1.3822,1.3773,1.3778,1.3815
04/08/1997,1.3815,1.3783,1.3811,1.3789
05/08/1997,1.3822,1.3781,1.3788,1.3805
06/08/1997,1.3878,1.3804,1.3804,1.3875
07/08/1997,1.3887,1.3865,1.3876,1.388
08/08/1997,1.3945,1.3861,1.3881,1.3906
11/08/1997,1.3945,1.389,1.3906,1.3928
12/08/1997,1.3958,1.3922,1.3931,1.3935
13/08/1997,1.3944,1.3888,1.3928,1.393
14/08/1997,1.3933,1.3894,1.3928,1.3908
15/08/1997,1.3913,1.387,1.3906,1.3908
18/08/1997,1.3907,1.3862,1.3906,1.389
19/08/1997,1.3954,1.3873,1.3886,1.3943
20/08/1997,1.3952,1.3917,1.3947,1.3917
21/08/1997,1.3963,1.3911,1.3917,1.3941
22/08/1997,1.397,1.391,1.3934,1.3919
25/08/1997,1.3925,1.3895,1.3914,1.3913
26/08/1997,1.3955,1.3904,1.3911,1.3935
27/08/1997,1.3965,1.3878,1.3933,1.389
28/08/1997,1.3895,1.3871,1.389,1.3891
29/08/1997,1.3905,1.3867,1.3892,1.3883
01/09/1997,1.3898,1.3863,1.3887,1.3874
02/09/1997,1.3884,1.3813,1.3883,1.3836
03/09/1997,1.3844,1.3823,1.3833,1.3838
04/09/1997,1.3861,1.3838,1.3839,1.3848
05/09/1997,1.3847,1.3805,1.3847,1.3813
08/09/1997,1.3834,1.3805,1.3822,1.3815
09/09/1997,1.3849,1.3813,1.3815,1.3843
10/09/1997,1.3876,1.3841,1.3843,1.3866
11/09/1997,1.3925,1.3866,1.3866,1.3921
12/09/1997,1.3938,1.3908,1.3927,1.3929
15/09/1997,1.3936,1.3893,1.393,1.3922
16/09/1997,1.3936,1.3877,1.3914,1.3878
17/09/1997,1.3894,1.3867,1.3874,1.3883
18/09/1997,1.3928,1.3878,1.3884,1.3918
19/09/1997,1.392,1.3883,1.3916,1.3888
22/09/1997,1.3893,1.3868,1.3888,1.3888
23/09/1997,1.3915,1.3874,1.3886,1.391
24/09/1997,1.3909,1.387,1.3906,1.3883
25/09/1997,1.3883,1.383,1.3875,1.3833
26/09/1997,1.3863,1.3828,1.3832,1.3843
29/09/1997,1.3861,1.3826,1.3848,1.3827
30/09/1997,1.3838,1.3788,1.3827,1.3819
01/10/1997,1.3825,1.3774,1.3815,1.3775
02/10/1997,1.3795,1.3728,1.3775,1.374
03/10/1997,1.375,1.3693,1.3742,1.3723
06/10/1997,1.3727,1.3698,1.3722,1.3726
07/10/1997,1.3737,1.3713,1.3725,1.3713
08/10/1997,1.3735,1.3692,1.3713,1.3728
09/10/1997,1.3764,1.3727,1.373,1.3739
10/10/1997,1.3804,1.3728,1.3734,1.3783
13/10/1997,1.381,1.378,1.3783,1.3808
14/10/1997,1.3825,1.3786,1.3807,1.3817
15/10/1997,1.3875,1.3805,1.3815,1.3862
16/10/1997,1.3892,1.3852,1.3866,1.3865
17/10/1997,1.3873,1.3843,1.3866,1.3863
20/10/1997,1.3866,1.3844,1.3863,1.3845
21/10/1997,1.3908,1.3843,1.3847,1.39
22/10/1997,1.3927,1.389,1.3901,1.3916
23/10/1997,1.3918,1.3868,1.3915,1.3909
24/10/1997,1.3931,1.3896,1.3906,1.3918
27/10/1997,1.407,1.3922,1.3923,1.4055
28/10/1997,1.4164,1.4004,1.4058,1.4006
29/10/1997,1.4035,1.3985,1.4012,1.4023
30/10/1997,1.4113,1.402,1.4022,1.4089
31/10/1997,1.4102,1.4046,1.4095,1.4083
03/11/1997,1.4085,1.4023,1.4081,1.4053
04/11/1997,1.4073,1.4002,1.4052,1.4011
05/11/1997,1.402,1.3972,1.401,1.3983
06/11/1997,1.4023,1.3963,1.4007,1.3989
07/11/1997,1.4136,1.3991,1.3992,1.4092
10/11/1997,1.41,1.4045,1.4093,1.4072
11/11/1997,1.4077,1.4033,1.4071,1.4077
12/11/1997,1.4103,1.407,1.4077,1.409
13/11/1997,1.4099,1.4071,1.409,1.409
14/11/1997,1.4137,1.4077,1.409,1.4129
17/11/1997,1.4198,1.4113,1.4127,1.4167
18/11/1997,1.4185,1.4133,1.4169,1.4141
19/11/1997,1.4169,1.4127,1.4139,1.416
20/11/1997,1.4222,1.4155,1.4162,1.4193
21/11/1997,1.4215,1.4157,1.4196,1.4179
24/11/1997,1.4219,1.4175,1.4176,1.421
25/11/1997,1.4229,1.415,1.4208,1.4176
26/11/1997,1.4252,1.4171,1.4176,1.4248
27/11/1997,1.4268,1.4237,1.4253,1.4248
28/11/1997,1.4258,1.4205,1.4248,1.4229
01/12/1997,1.4261,1.4223,1.4229,1.4224
02/12/1997,1.4239,1.4187,1.4223,1.4188
03/12/1997,1.4201,1.4166,1.4188,1.4195
04/12/1997,1.4238,1.4188,1.421,1.4223
05/12/1997,1.4243,1.4206,1.4222,1.4243
08/12/1997,1.4238,1.4206,1.4236,1.4214
09/12/1997,1.4233,1.4198,1.4208,1.4228
10/12/1997,1.4244,1.4216,1.4225,1.4244
11/12/1997,1.4292,1.4226,1.424,1.4275
12/12/1997,1.4282,1.4128,1.4276,1.4202
15/12/1997,1.4218,1.4185,1.42,1.4211
16/12/1997,1.4265,1.4205,1.4215,1.4258
17/12/1997,1.4255,1.4185,1.4248,1.4216
18/12/1997,1.4273,1.4206,1.4218,1.4268
19/12/1997,1.4358,1.4247,1.4265,1.4318
22/12/1997,1.4356,1.432,1.4322,1.4339
23/12/1997,1.4386,1.4337,1.4341,1.4382
24/12/1997,1.4395,1.4343,1.4381,1.4345
25/12/1997,1.4377,1.4345,1.4345,1.4345
26/12/1997,1.4359,1.4338,1.4347,1.4353
29/12/1997,1.4401,1.4353,1.4358,1.4395
30/12/1997,1.4418,1.4315,1.44,1.4324
31/12/1997,1.4345,1.4288,1.4325,1.4297
01/01/1998,1.4305,1.4291,1.4305,1.4295
02/01/1998,1.43,1.423,1.4296,1.4246
05/01/1998,1.4278,1.4233,1.425,1.4235
06/01/1998,1.4335,1.4231,1.4236,1.4317
07/01/1998,1.4359,1.4282,1.4323,1.4297
08/01/1998,1.4353,1.4291,1.4296,1.43
09/01/1998,1.431,1.4213,1.4298,1.43
12/01/1998,1.4348,1.4304,1.4304,1.4344
13/01/1998,1.4373,1.4305,1.4355,1.4334
14/01/1998,1.4356,1.429,1.4334,1.4325
15/01/1998,1.4379,1.4326,1.4328,1.4369
16/01/1998,1.4381,1.4322,1.4381,1.4373
19/01/1998,1.439,1.4345,1.4374,1.438
20/01/1998,1.4423,1.437,1.4391,1.4413
21/01/1998,1.4458,1.4395,1.4418,1.4458
22/01/1998,1.4537,1.4448,1.4454,1.4523
23/01/1998,1.4578,1.4502,1.4528,1.4526
26/01/1998,1.4528,1.4458,1.4528,1.4503
27/01/1998,1.4602,1.4461,1.4505,1.4593
28/01/1998,1.4604,1.4543,1.4576,1.4588
29/01/1998,1.4689,1.4553,1.458,1.466
30/01/1998,1.467,1.4526,1.4662,1.4534
02/02/1998,1.4543,1.4486,1.4536,1.4527
03/02/1998,1.4554,1.4461,1.4535,1.4477
04/02/1998,1.4488,1.4412,1.4475,1.4468
05/02/1998,1.4492,1.4373,1.4468,1.4376
06/02/1998,1.4368,1.4267,1.4352,1.4323
09/02/1998,1.4361,1.4308,1.4324,1.4325
10/02/1998,1.4358,1.4263,1.4328,1.4351
11/02/1998,1.4394,1.4325,1.4332,1.4389
12/02/1998,1.4397,1.4365,1.4386,1.4376
13/02/1998,1.4443,1.4368,1.4376,1.4429
16/02/1998,1.4461,1.4426,1.4434,1.4448
17/02/1998,1.4458,1.4386,1.4452,1.4392
18/02/1998,1.4423,1.4313,1.4392,1.4313
19/02/1998,1.4334,1.42,1.4308,1.4216
20/02/1998,1.4236,1.4163,1.4215,1.4193
23/02/1998,1.4254,1.42,1.4202,1.4239
24/02/1998,1.4253,1.4211,1.424,1.4233
25/02/1998,1.4258,1.4185,1.4251,1.4194
26/02/1998,1.4253,1.4168,1.419,1.4198
27/02/1998,1.4245,1.4189,1.4189,1.4235
02/03/1998,1.4293,1.4161,1.4239,1.4197
03/03/1998,1.4225,1.4164,1.4203,1.4215
04/03/1998,1.4235,1.4203,1.4221,1.4221
05/03/1998,1.4268,1.4182,1.4213,1.4197
06/03/1998,1.4219,1.4173,1.4197,1.4188
09/03/1998,1.4193,1.4094,1.4193,1.4117
10/03/1998,1.4151,1.4078,1.4113,1.4097
11/03/1998,1.411,1.405,1.41,1.4075
12/03/1998,1.4115,1.4063,1.4076,1.4093
13/03/1998,1.4128,1.404,1.4093,1.4125
16/03/1998,1.4153,1.411,1.4114,1.4124
17/03/1998,1.418,1.4123,1.4124,1.4175
18/03/1998,1.4203,1.4175,1.4176,1.4188
19/03/1998,1.4198,1.4128,1.4187,1.419
20/03/1998,1.4208,1.4168,1.4184,1.4186
23/03/1998,1.4226,1.414,1.4184,1.4184
24/03/1998,1.424,1.4145,1.4185,1.4164
25/03/1998,1.4169,1.4085,1.4164,1.4108
26/03/1998,1.4131,1.4088,1.4108,1.4122
27/03/1998,1.4175,1.4115,1.4127,1.4167
30/03/1998,1.4237,1.4165,1.4168,1.4213
31/03/1998,1.424,1.4156,1.422,1.4196
01/04/1998,1.4193,1.4147,1.4187,1.4183
02/04/1998,1.421,1.4169,1.4178,1.4203
03/04/1998,1.4228,1.4181,1.4202,1.4195
06/04/1998,1.4198,1.4153,1.4193,1.419
07/04/1998,1.4233,1.4175,1.4186,1.4225
08/04/1998,1.4261,1.4223,1.4232,1.4243
09/04/1998,1.4267,1.4225,1.4249,1.4259
10/04/1998,1.4265,1.4246,1.426,1.4248
13/04/1998,1.4358,1.4243,1.4262,1.4347
14/04/1998,1.4365,1.4322,1.4349,1.4334
15/04/1998,1.4398,1.4311,1.4329,1.4381
16/04/1998,1.4398,1.4329,1.4381,1.4333
17/04/1998,1.4343,1.4283,1.433,1.429
20/04/1998,1.431,1.4265,1.429,1.4279
21/04/1998,1.4318,1.4266,1.4278,1.4318
22/04/1998,1.4334,1.4301,1.432,1.4313
23/04/1998,1.4365,1.4297,1.4309,1.436
24/04/1998,1.4372,1.4343,1.4358,1.4348
27/04/1998,1.4397,1.4329,1.4341,1.4388
28/04/1998,1.4413,1.4371,1.4385,1.44
29/04/1998,1.4414,1.4348,1.4396,1.4361
30/04/1998,1.4366,1.4291,1.4363,1.4308
01/05/1998,1.4347,1.4303,1.4308,1.434
04/05/1998,1.4358,1.433,1.4332,1.4338
05/05/1998,1.4409,1.434,1.4343,1.4403
06/05/1998,1.441,1.4372,1.44,1.4393
07/05/1998,1.4423,1.4367,1.4389,1.437
08/05/1998,1.4376,1.4334,1.4368,1.4366
11/05/1998,1.4371,1.4326,1.4367,1.435
12/05/1998,1.435,1.4305,1.4345,1.435
13/05/1998,1.4459,1.434,1.4348,1.4448
14/05/1998,1.4519,1.4445,1.445,1.4466
15/05/1998,1.4519,1.4463,1.4466,1.4485
18/05/1998,1.4548,1.4478,1.4487,1.4485
19/05/1998,1.4523,1.4454,1.4485,1.4493
20/05/1998,1.451,1.4471,1.4483,1.4483
21/05/1998,1.4498,1.4453,1.4481,1.4497
22/05/1998,1.4523,1.4486,1.4495,1.4513
25/05/1998,1.4505,1.4483,1.4493,1.4503
26/05/1998,1.4563,1.449,1.4495,1.455
27/05/1998,1.4573,1.4533,1.4555,1.4538
28/05/1998,1.4566,1.453,1.4544,1.454
29/05/1998,1.4574,1.4526,1.4543,1.4569
01/06/1998,1.4593,1.4533,1.4569,1.4583
02/06/1998,1.4586,1.4496,1.4579,1.4502
03/06/1998,1.4544,1.4495,1.4502,1.4533
04/06/1998,1.4573,1.453,1.4533,1.4552
05/06/1998,1.4609,1.4545,1.4552,1.4576
08/06/1998,1.4611,1.457,1.4575,1.4574
09/06/1998,1.4606,1.4561,1.4578,1.459
10/06/1998,1.4678,1.4578,1.4588,1.4658
