,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy,USDJPY Curncy
,high,low,open,last_price
2001-09-26,118.05,117.11,117.63,117.72
2001-09-27,120.0,117.7,117.79,119.74
2001-09-28,119.79,118.73,119.7,119.56
2001-10-01,120.45,119.33,119.54,120.23
2001-10-02,121.13,120.12,120.26,120.8
2001-10-03,121.46,120.46,120.81,120.57
2001-10-04,120.85,120.22,120.6,120.45
2001-10-05,120.64,119.97,120.57,120.51
2001-10-08,120.32,119.68,120.28,119.88
2001-10-09,120.34,119.73,119.88,120.11
2001-10-10,120.59,119.83,120.12,120.37
2001-10-11,121.69,120.15,120.38,121.42
2001-10-12,121.76,120.72,121.41,121.12
2001-10-15,121.15,120.51,120.85,120.85
2001-10-16,121.89,120.65,120.82,121.25
2001-10-17,121.8,120.83,121.25,121.31
2001-10-18,121.49,120.78,121.27,121.1
2001-10-19,121.33,120.84,121.12,121.2
2001-10-22,122.59,121.16,121.18,122.44
2001-10-23,123.03,122.3,122.43,122.58
2001-10-24,122.97,122.38,122.59,122.77
2001-10-25,123.35,122.48,122.76,122.87
2001-10-26,123.26,122.47,122.87,122.7
2001-10-29,122.79,121.88,122.75,121.98
2001-10-30,122.15,121.59,121.98,122.08
2001-10-31,122.64,121.69,122.07,122.42
2001-11-01,122.55,121.39,122.42,121.9
2001-11-02,122.07,121.47,121.93,121.73
2001-11-05,122.11,121.6,121.65,121.66
2001-11-06,121.77,120.98,121.69,121.24
2001-11-07,121.26,120.73,121.24,121.03
2001-11-08,121.38,119.77,121.05,120.11
2001-11-09,120.52,120.01,120.07,120.32
2001-11-12,120.84,119.75,120.38,120.53
2001-11-13,121.77,120.36,120.57,121.57
2001-11-14,121.99,121.38,121.65,121.56
2001-11-15,122.52,121.49,121.57,122.4
2001-11-16,122.95,122.03,122.4,122.94
2001-11-19,123.51,122.74,122.8,123.13
2001-11-20,123.25,122.51,123.16,122.58
2001-11-21,123.41,122.53,122.59,123.22
2001-11-22,124.03,122.99,123.18,123.91
2001-11-23,124.46,123.73,123.96,124.22
2001-11-26,124.46,123.84,124.41,124.06
2001-11-27,124.56,123.73,124.02,123.96
2001-11-28,124.01,123.05,123.97,123.06
2001-11-29,123.94,122.87,123.09,123.87
2001-11-30,124.15,122.83,123.84,123.48
2001-12-03,124.16,123.26,123.35,124.16
2001-12-04,124.38,123.65,124.09,124.18
2001-12-05,124.52,124.02,124.19,124.14
2001-12-06,124.93,123.75,124.15,124.6
2001-12-07,125.76,124.49,124.59,125.53
2001-12-10,126.4,125.51,125.57,126.01
2001-12-11,126.3,125.72,126.03,126.02
2001-12-12,126.58,125.51,126.01,126.01
2001-12-13,126.63,125.87,125.98,126.07
2001-12-14,127.93,125.99,126.08,127.3
2001-12-17,128.03,127.13,127.3,127.55
2001-12-18,128.43,127.5,127.54,127.85
2001-12-19,128.43,127.62,127.88,128.19
2001-12-20,128.87,127.91,128.16,128.66
2001-12-21,129.7,128.71,128.85,129.59
2001-12-24,129.99,129.33,129.59,129.95
2001-12-25,130.95,129.75,129.83,130.88
2001-12-26,130.99,130.42,130.89,130.89
2001-12-27,132.08,130.78,130.84,131.79
2001-12-28,131.89,130.75,131.7,131.12
2001-12-31,131.71,130.64,131.29,131.66
2002-01-01,131.71,131.29,131.68,131.65
2002-01-02,132.26,131.29,131.66,132.13
2002-01-03,132.24,131.39,132.12,131.8
2002-01-04,131.85,130.71,131.81,131.04
2002-01-07,131.58,130.41,130.95,131.09
2002-01-08,132.88,131.01,131.09,132.86
2002-01-09,133.37,132.22,132.85,133.15
2002-01-10,133.24,132.01,133.17,132.39
2002-01-11,132.55,131.59,132.39,132.22
2002-01-14,132.15,131.5,132.09,132.05
2002-01-15,132.07,130.91,132.01,131.14
2002-01-16,132.18,130.96,131.12,132.07
2002-01-17,132.65,131.81,132.09,132.54
2002-01-18,133.03,132.36,132.55,132.57
2002-01-21,132.76,132.04,132.69,132.72
2002-01-22,134.47,132.65,132.74,133.87
2002-01-23,134.61,133.5,133.83,134.57
2002-01-24,134.84,134.1,134.62,134.69
2002-01-25,134.95,134.1,134.71,134.47
2002-01-28,134.95,133.24,134.79,133.44
2002-01-29,133.74,132.95,133.52,133.46
2002-01-30,133.66,132.36,133.4,132.9
2002-01-31,135.15,132.64,132.9,134.68
2002-02-01,135.04,132.91,134.64,133.07
2002-02-04,133.48,131.99,133.1,132.35
2002-02-05,134.29,131.9,132.35,133.93
2002-02-06,134.38,133.36,133.91,133.69
2002-02-07,134.15,133.38,133.68,133.75
2002-02-08,135.0,133.53,133.82,134.71
2002-02-11,135.01,133.16,134.92,133.38
2002-02-12,133.71,132.46,133.42,132.64
2002-02-13,133.44,132.18,132.65,133.27
2002-02-14,133.35,131.99,133.28,132.12
2002-02-15,133.22,131.85,132.14,132.61
2002-02-18,133.0,132.4,132.71,132.71
2002-02-19,134.0,132.62,132.69,133.57
2002-02-20,133.94,133.0,133.53,133.73
2002-02-21,134.49,133.43,133.76,134.21
2002-02-22,134.48,133.55,134.2,134.15
2002-02-25,134.2,133.65,134.1,133.86
2002-02-26,134.72,133.69,133.87,134.68
2002-02-27,134.98,134.12,134.67,134.28
2002-02-28,134.41,133.21,134.28,133.36
2002-03-01,133.88,133.11,133.37,133.46
2002-03-04,133.59,131.86,133.54,132.22
2002-03-05,132.58,131.59,132.06,132.24
2002-03-06,132.47,130.46,132.23,130.67
2002-03-07,130.89,126.4,130.68,127.56
2002-03-08,128.73,127.32,127.56,128.65
2002-03-11,129.19,127.78,128.6,128.37
2002-03-12,129.13,127.99,128.33,129.04
2002-03-13,129.63,129.01,129.03,129.47
2002-03-14,129.57,128.24,129.47,129.16
2002-03-15,129.46,128.88,129.16,129.0
2002-03-18,131.54,129.16,129.16,131.33
2002-03-19,132.48,130.89,131.31,132.08
2002-03-20,132.43,131.28,132.09,131.4
2002-03-21,132.26,131.26,131.39,132.07
2002-03-22,132.94,131.98,132.09,132.88
2002-03-25,133.49,132.68,132.89,133.37
2002-03-26,133.46,132.31,133.34,133.04
2002-03-27,133.28,132.33,133.03,132.64
2002-03-28,132.86,132.19,132.63,132.76
2002-03-29,133.22,132.27,132.75,132.73
2002-04-01,133.84,132.76,132.8,133.48
2002-04-02,133.62,132.88,133.47,133.21
2002-04-03,133.29,132.38,133.22,132.74
2002-04-04,133.11,131.61,132.72,132.33
2002-04-05,132.44,131.32,132.34,131.58
2002-04-08,131.88,131.14,131.75,131.68
2002-04-09,131.9,130.76,131.7,130.88
2002-04-10,130.88,130.24,130.86,130.72
2002-04-11,131.84,130.64,130.72,131.49
2002-04-12,132.25,131.32,131.49,131.96
2002-04-15,132.39,131.35,131.98,132.17
2002-04-16,132.2,130.91,132.16,131.2
2002-04-17,131.3,130.44,131.2,130.71
2002-04-18,130.77,129.58,130.71,130.03
2002-04-19,130.65,129.9,130.02,130.36
2002-04-22,130.71,129.66,130.5,130.01
2002-04-23,130.3,129.76,130.03,130.22
2002-04-24,130.43,129.46,130.2,129.61
2002-04-25,129.69,128.18,129.6,128.66
2002-04-26,128.9,127.78,128.7,127.87
2002-04-29,128.27,127.66,127.94,127.97
2002-04-30,128.68,127.74,127.97,128.54
2002-05-01,128.68,127.16,128.56,127.41
2002-05-02,128.14,126.98,127.45,127.91
2002-05-03,128.02,126.86,127.91,127.01
2002-05-06,127.51,126.91,127.03,127.19
2002-05-07,128.35,126.79,127.18,128.07
2002-05-08,128.96,127.87,128.05,128.87
2002-05-09,129.08,128.13,128.88,128.34
2002-05-10,128.7,127.51,128.32,127.59
2002-05-13,127.96,127.21,127.68,127.79
2002-05-14,128.79,127.73,127.8,128.49
2002-05-15,128.64,127.59,128.54,127.67
2002-05-16,128.42,127.37,127.67,128.13
2002-05-17,128.19,125.55,128.15,125.98
2002-05-20,126.21,125.19,126.0,125.32
2002-05-21,126.08,123.75,125.31,124.2
2002-05-22,125.06,123.53,124.18,124.19
2002-05-23,125.34,123.88,124.2,125.11
2002-05-24,125.28,124.62,125.11,124.73
2002-05-27,125.05,124.67,124.79,124.81
2002-05-28,124.93,124.33,124.85,124.57
2002-05-29,124.69,124.16,124.59,124.36
2002-05-30,124.4,122.8,124.36,123.35
2002-05-31,124.51,123.02,123.38,124.22
2002-06-03,124.48,123.57,124.26,123.58
2002-06-04,124.37,123.29,123.6,124.14
2002-06-05,124.72,123.92,124.13,124.36
2002-06-06,125.05,123.81,124.37,124.13
2002-06-07,124.65,124.05,124.15,124.33
2002-06-10,124.93,124.32,124.43,124.75
2002-06-11,125.78,124.44,124.78,125.32
2002-06-12,125.88,125.23,125.33,125.7
2002-06-13,125.9,124.84,125.7,124.9
2002-06-14,125.12,123.95,124.89,124.13
2002-06-17,124.52,124.06,124.25,124.28
2002-06-18,124.83,124.25,124.28,124.34
2002-06-19,124.37,123.66,124.33,123.84
2002-06-20,124.21,123.26,123.87,123.53
2002-06-21,123.7,120.84,123.54,121.11
2002-06-24,122.8,121.01,121.78,121.71
2002-06-25,121.99,121.31,121.69,121.33
2002-06-26,121.45,118.95,121.38,120.05
2002-06-27,120.28,119.18,120.06,119.64
2002-06-28,120.26,118.4,119.66,119.47
2002-07-01,120.17,119.31,119.75,119.73
2002-07-02,120.73,119.69,119.75,119.85
2002-07-03,120.57,119.66,119.85,119.78
2002-07-04,120.43,119.75,119.79,120.08
2002-07-05,120.64,119.89,120.13,120.43
2002-07-08,120.18,118.35,119.95,118.43
2002-07-09,118.95,117.75,118.51,118.1
2002-07-10,118.31,117.39,118.11,117.66
2002-07-11,117.9,116.52,117.67,117.12
2002-07-12,117.22,116.5,117.11,116.88
2002-07-15,117.19,115.66,117.19,116.35
2002-07-16,116.43,115.54,116.33,115.81
2002-07-17,116.73,115.65,115.82,116.33
2002-07-18,117.3,116.26,116.33,116.5
2002-07-19,116.64,115.6,116.51,115.88
2002-07-22,116.67,115.79,115.95,116.21
2002-07-23,117.91,116.18,116.2,117.54
2002-07-24,117.59,115.92,117.56,116.64
2002-07-25,117.04,116.2,116.63,116.47
2002-07-26,119.03,116.44,116.48,118.8
2002-07-29,120.0,118.53,118.97,119.63
2002-07-30,120.28,119.28,119.62,120.23
2002-07-31,120.41,119.48,120.22,119.85
2002-08-01,120.34,119.05,119.85,119.21
2002-08-02,119.33,118.76,119.19,118.85
2002-08-05,119.79,118.66,118.85,119.69
2002-08-06,121.21,119.52,119.68,120.77
2002-08-07,121.09,120.03,120.79,120.17
2002-08-08,121.14,120.02,120.16,120.99
2002-08-09,121.33,120.05,120.99,120.16
2002-08-12,120.22,118.8,120.19,118.98
2002-08-13,119.26,118.35,118.96,118.37
2002-08-14,118.4,116.33,118.37,117.39
2002-08-15,117.85,116.91,117.37,117.39
2002-08-16,117.88,117.13,117.37,117.65
2002-08-19,118.73,117.46,117.59,118.68
2002-08-20,119.26,118.44,118.64,118.8
2002-08-21,118.86,117.77,118.81,118.51
2002-08-22,119.98,118.44,118.52,119.88
2002-08-23,120.28,119.48,119.88,119.65
2002-08-26,119.88,119.36,119.54,119.74
2002-08-27,119.89,117.98,119.75,118.22
2002-08-28,118.95,117.94,118.27,118.88
2002-08-29,119.08,117.5,118.87,118.28
2002-08-30,118.76,117.76,118.3,118.46
2002-09-02,118.8,117.97,118.5,118.13
2002-09-03,118.17,116.87,118.14,116.95
2002-09-04,118.35,116.94,116.96,118.02
2002-09-05,118.52,117.36,118.03,118.31
2002-09-06,118.88,117.99,118.35,118.54
2002-09-09,119.29,118.24,118.56,118.91
2002-09-10,120.11,118.37,119.5,119.84
2002-09-11,120.69,119.65,119.8,120.31
2002-09-12,120.67,119.78,120.31,120.14
2002-09-13,122.26,119.47,120.1,121.7
2002-09-16,122.46,121.7,121.89,122.25
2002-09-17,123.41,121.95,122.23,122.04
2002-09-18,122.93,121.39,122.05,121.51
2002-09-19,121.93,120.94,121.54,121.32
2002-09-20,123.72,121.3,121.35,123.4
2002-09-23,124.21,122.9,123.55,123.91
2002-09-24,124.03,122.96,123.9,123.31
2002-09-25,123.41,122.04,123.33,122.87
2002-09-26,123.06,121.87,122.87,122.06
2002-09-27,123.22,122.02,122.07,122.52
2002-09-30,122.81,121.12,122.64,121.81
2002-10-01,122.78,121.63,121.8,122.63
2002-10-02,123.35,122.56,122.63,122.88
2002-10-03,123.11,122.4,122.87,122.61
2002-10-04,123.31,122.33,122.63,123.29
2002-10-07,124.44,123.08,123.28,124.35
2002-10-08,124.61,123.98,124.34,124.3
2002-10-09,124.39,123.18,124.28,123.28
2002-10-10,123.73,123.03,123.28,123.64
2002-10-11,124.47,123.41,123.65,124.05
2002-10-14,124.35,123.81,124.11,124.33
2002-10-15,124.97,124.22,124.33,124.68
2002-10-16,125.0,123.94,124.67,124.51
2002-10-17,125.15,124.08,124.49,125.12
2002-10-18,125.6,124.95,125.07,125.51
2002-10-21,125.64,124.53,125.45,124.91
2002-10-22,125.45,124.71,124.92,125.15
2002-10-23,125.26,123.85,125.17,124.6
2002-10-24,124.87,123.91,124.59,124.44
2002-10-25,124.67,123.64,124.45,124.33
2002-10-28,124.99,123.5,124.28,123.53
2002-10-29,123.75,122.35,123.53,123.07
2002-10-30,123.21,122.54,123.08,122.93
2002-10-31,123.2,122.39,122.93,122.48
2002-11-01,122.82,121.64,122.46,122.17
2002-11-04,122.58,122.1,122.2,122.19
2002-11-05,122.28,121.39,122.2,121.87
2002-11-06,122.65,121.67,121.83,121.72
2002-11-07,121.94,121.1,121.72,121.15
2002-11-08,121.35,119.56,121.16,119.84
2002-11-11,120.09,119.11,119.97,119.67
2002-11-12,119.87,119.3,119.68,119.6
2002-11-13,120.31,119.5,119.58,120.08
2002-11-14,120.69,119.66,120.0,120.43
2002-11-15,120.9,120.26,120.45,120.49
2002-11-18,121.3,120.3,120.4,121.07
2002-11-19,122.5,120.82,121.02,122.29
2002-11-20,122.75,122.17,122.3,122.73
2002-11-21,122.95,121.93,122.74,122.62
2002-11-22,122.97,122.47,122.61,122.81
2002-11-25,123.19,121.76,123.07,122.14
2002-11-26,122.18,121.54,122.13,121.6
2002-11-27,122.44,121.35,121.71,122.32
2002-11-28,122.44,121.99,122.33,122.29
2002-11-29,122.76,122.18,122.3,122.55
2002-12-02,125.01,122.55,122.58,124.45
2002-12-03,124.82,124.21,124.46,124.35
2002-12-04,125.01,124.17,124.36,124.56
2002-12-05,125.69,124.42,124.58,124.92
2002-12-06,125.51,122.53,124.95,123.51
2002-12-09,123.53,122.45,123.34,123.36
2002-12-10,123.85,123.08,123.37,123.77
2002-12-11,124.05,123.11,123.77,123.64
2002-12-12,123.87,122.5,123.6,122.7
2002-12-13,122.85,120.33,122.7,120.5
2002-12-16,121.47,120.43,120.66,121.38
2002-12-17,121.51,120.22,121.39,121.29
2002-12-18,121.69,120.88,121.3,121.02
2002-12-19,121.24,120.38,120.96,120.6
2002-12-20,120.99,120.33,120.59,120.39
2002-12-23,120.78,119.83,120.4,120.46
2002-12-24,120.51,120.0,120.44,120.29
2002-12-25,120.49,120.17,120.18,120.29
2002-12-26,120.42,119.92,120.31,119.96
2002-12-27,120.18,119.81,119.97,119.88
2002-12-30,120.02,118.31,119.88,118.52
2002-12-31,118.83,118.39,118.5,118.79
2003-01-01,118.79,118.79,118.79,118.79
2003-01-02,120.19,118.66,118.79,120.08
2003-01-03,120.28,119.6,120.09,119.63
2003-01-06,119.88,118.55,119.81,119.21
2003-01-07,120.58,119.19,119.21,120.48
2003-01-08,120.5,118.68,120.5,119.14
2003-01-09,119.59,118.75,119.13,119.37
2003-01-10,120.04,119.11,119.4,119.32
2003-01-13,119.45,118.77,119.18,118.99
2003-01-14,119.16,117.64,119.01,118.15
2003-01-15,118.64,117.82,118.16,118.1
2003-01-16,118.32,117.68,118.09,117.81
2003-01-17,118.17,117.47,117.8,117.83
2003-01-20,118.31,117.88,118.01,118.03
2003-01-21,119.12,117.99,118.02,118.16
2003-01-22,118.52,117.97,118.15,118.28
2003-01-23,118.83,117.67,118.3,118.12
2003-01-24,118.19,117.56,118.08,117.82
2003-01-27,119.29,117.57,117.84,118.56
2003-01-28,118.95,118.35,118.53,118.77
2003-01-29,118.79,117.88,118.76,118.36
2003-01-30,119.48,118.35,118.36,118.96
2003-01-31,120.05,118.87,118.96,119.87
2003-02-03,120.92,119.83,119.88,120.29
2003-02-04,120.57,119.63,120.28,119.66
2003-02-05,120.33,119.07,119.68,120.06
2003-02-06,120.25,119.59,120.03,119.8
2003-02-07,120.43,119.59,119.81,120.27
2003-02-10,121.39,120.26,120.39,121.31
2003-02-11,121.76,120.93,121.31,121.08
2003-02-12,121.47,120.49,121.08,121.45
2003-02-13,121.48,120.26,121.4,120.56
2003-02-14,120.82,120.14,120.56,120.47
2003-02-17,120.79,120.0,120.46,120.34
2003-02-18,120.35,118.72,120.35,119.1
2003-02-19,119.19,118.59,119.07,118.73
2003-02-20,119.07,118.13,118.72,118.34
2003-02-21,118.9,118.22,118.35,118.7
2003-02-24,118.92,117.61,118.8,117.84
2003-02-25,118.23,117.02,117.88,117.35
2003-02-26,117.63,117.05,117.36,117.17
2003-02-27,117.8,116.84,117.18,117.75
2003-02-28,118.27,117.62,117.73,118.1
2003-03-03,118.29,117.13,118.18,117.63
2003-03-04,118.09,117.47,117.61,117.65
2003-03-05,117.62,117.04,117.6,117.28
2003-03-06,117.59,117.17,117.24,117.4
2003-03-07,117.48,116.35,117.38,117.11
2003-03-10,117.14,116.43,117.09,116.84
2003-03-11,117.3,116.68,116.85,117.14
2003-03-12,117.53,117.02,117.1,117.38
2003-03-13,118.73,117.35,117.38,118.55
2003-03-14,118.78,118.05,118.57,118.32
2003-03-17,118.68,117.58,118.13,118.51
2003-03-18,119.18,118.48,118.55,118.87
2003-03-19,120.63,118.57,118.83,120.44
2003-03-20,120.49,119.76,120.4,120.32
2003-03-21,121.88,120.19,120.29,121.69
2003-03-24,121.32,120.38,121.07,120.74
2003-03-25,120.77,119.42,120.76,120.07
2003-03-26,120.48,119.85,120.06,119.94
2003-03-27,120.05,119.6,119.92,119.97
2003-03-28,120.41,119.49,120.01,119.89
2003-03-31,120.18,117.87,119.78,118.09
2003-04-01,118.49,117.83,118.07,117.92
2003-04-02,119.24,117.64,117.91,118.96
2003-04-03,119.69,118.54,118.94,119.37
2003-04-04,120.18,119.17,119.38,120.0
2003-04-07,120.89,119.67,120.32,119.73
2003-04-08,120.14,119.45,119.74,119.88
2003-04-09,120.66,119.65,119.85,120.09
2003-04-10,120.29,119.18,120.08,119.67
2003-04-11,120.85,119.52,119.67,120.55
2003-04-14,120.82,119.99,120.54,120.33
2003-04-15,120.69,120.03,120.35,120.32
2003-04-16,120.56,119.3,120.33,119.6
2003-04-17,119.74,118.95,119.56,119.65
2003-04-18,119.81,119.54,119.67,119.77
2003-04-21,120.67,119.56,119.65,120.51
2003-04-22,120.74,119.37,120.54,119.95
2003-04-23,120.63,119.8,119.95,120.37
2003-04-24,120.7,119.57,120.34,120.01
2003-04-25,121.12,119.72,119.98,120.21
2003-04-28,120.52,119.9,120.24,120.46
2003-04-29,120.71,119.64,120.45,119.77
2003-04-30,120.0,118.65,119.79,118.88
2003-05-01,118.99,118.18,118.84,118.6
2003-05-02,119.28,118.42,118.62,119.07
2003-05-05,119.1,118.51,119.02,118.55
2003-05-06,118.76,117.31,118.62,117.57
2003-05-07,117.82,116.08,117.55,116.44
2003-05-08,117.12,116.01,116.4,117.1
2003-05-09,117.61,117.06,117.06,117.4
2003-05-12,117.28,116.34,117.23,117.02
2003-05-13,117.51,116.38,116.99,116.78
2003-05-14,116.88,115.66,116.78,116.27
2003-05-15,116.64,115.34,116.26,116.54
2003-05-16,116.59,115.86,116.5,116.08
2003-05-19,117.48,115.07,115.47,117.15
2003-05-20,117.39,116.62,117.15,116.65
2003-05-21,117.79,116.56,116.74,117.61
2003-05-22,117.79,116.92,117.62,117.22
2003-05-23,117.45,116.76,117.2,116.91
2003-05-26,117.4,116.75,116.85,116.88
2003-05-27,117.35,116.22,116.85,117.27
2003-05-28,118.93,116.98,117.26,118.58
2003-05-29,119.15,117.95,118.64,118.02
2003-05-30,119.63,117.97,118.04,119.3
2003-06-02,119.67,118.33,119.62,118.59
2003-06-03,119.33,118.31,118.61,119.22
2003-06-04,119.4,118.39,119.22,118.91
2003-06-05,118.94,117.38,118.9,117.65
2003-06-06,118.93,117.6,117.64,118.66
2003-06-09,118.79,117.81,118.76,118.18
2003-06-10,118.4,117.6,118.17,117.79
2003-06-11,118.13,117.48,117.78,117.79
2003-06-12,117.95,117.51,117.78,117.69
2003-06-13,117.89,117.12,117.71,117.42
2003-06-16,117.78,117.18,117.34,117.64
2003-06-17,118.42,117.53,117.65,118.14
2003-06-18,118.74,117.76,118.13,117.84
2003-06-19,119.1,117.82,117.83,118.38
2003-06-20,118.63,118.03,118.39,118.35
2003-06-23,118.62,117.52,118.52,117.77
2003-06-24,118.09,117.63,117.78,117.86
2003-06-25,118.14,117.33,117.85,118.04
2003-06-26,119.48,117.93,118.03,119.37
2003-06-27,120.02,119.17,119.39,119.61
2003-06-30,120.25,119.64,119.74,119.8
2003-07-01,119.98,119.01,119.73,119.43
2003-07-02,119.48,117.92,119.42,118.13
2003-07-03,118.6,117.87,118.14,118.18
2003-07-04,118.47,118.0,118.18,118.14
2003-07-07,118.34,117.86,118.07,118.18
2003-07-08,118.7,117.65,118.18,118.14
2003-07-09,118.44,117.65,118.15,117.8
2003-07-10,118.06,117.51,117.82,117.69
2003-07-11,118.02,117.58,117.7,117.92
2003-07-14,117.85,117.31,117.84,117.74
2003-07-15,118.05,116.67,117.73,117.95
2003-07-16,118.68,117.84,117.94,118.1
2003-07-17,118.98,117.88,118.1,118.81
2003-07-18,119.26,118.27,118.81,118.52
2003-07-21,118.8,118.26,118.59,118.47
2003-07-22,119.39,118.42,118.42,119.16
2003-07-23,119.16,118.62,119.15,118.78
2003-07-24,119.33,118.56,118.78,118.91
2003-07-25,119.32,118.62,118.93,118.77
2003-07-28,119.6,118.85,118.98,119.43
2003-07-29,119.94,119.11,119.42,119.94
2003-07-30,120.66,119.65,119.94,120.27
2003-07-31,120.63,119.75,120.28,120.55
2003-08-01,120.7,119.82,120.55,120.12
2003-08-04,120.63,119.72,120.2,120.33
2003-08-05,120.63,119.78,120.32,119.85
2003-08-06,120.46,119.73,119.84,120.28
2003-08-07,120.3,118.83,120.21,118.96
2003-08-08,119.27,118.85,118.94,119.08
2003-08-11,119.18,118.2,119.07,118.6
2003-08-12,118.78,118.39,118.58,118.74
2003-08-13,119.48,118.53,118.74,119.15
2003-08-14,119.69,118.9,119.16,119.15
2003-08-15,119.31,118.78,119.11,119.2
2003-08-18,119.83,119.09,119.22,119.45
2003-08-19,119.84,118.24,119.45,118.37
2003-08-20,118.83,117.83,118.37,118.1
2003-08-21,118.38,117.56,118.09,117.81
2003-08-22,118.07,117.33,117.83,117.55
2003-08-25,117.68,117.17,117.68,117.32
2003-08-26,117.8,117.2,117.33,117.36
2003-08-27,118.02,117.32,117.36,117.41
2003-08-28,117.64,117.24,117.41,117.32
2003-08-29,117.41,116.17,117.33,116.92
2003-09-01,117.03,116.37,116.75,116.56
2003-09-02,117.25,115.83,116.56,116.58
2003-09-03,116.59,115.88,116.59,115.9
2003-09-04,117.1,115.81,115.89,116.73
2003-09-05,117.16,116.43,116.73,116.83
2003-09-08,117.72,116.39,116.84,116.84
2003-09-09,116.96,116.1,116.84,116.86
2003-09-10,117.25,116.67,116.84,117.09
2003-09-11,117.26,116.46,117.09,117.11
2003-09-12,117.53,116.74,117.11,117.29
2003-09-15,117.7,117.25,117.29,117.48
2003-09-16,117.49,116.04,117.48,116.19
2003-09-17,116.53,115.87,116.19,116.03
2003-09-18,116.17,114.77,116.02,115.25
2003-09-19,115.49,113.58,115.24,113.99
2003-09-22,114.03,111.39,114.0,112.21
2003-09-23,112.38,110.9,112.23,112.29
2003-09-24,112.4,111.26,112.29,111.73
2003-09-25,112.35,111.47,111.74,112.23
2003-09-26,112.32,111.63,112.23,111.73
2003-09-29,111.81,110.73,111.78,110.78
2003-09-30,112.09,110.12,110.76,111.5
2003-10-01,111.61,110.56,111.51,110.67
2003-10-02,111.31,110.55,110.67,110.71
2003-10-03,111.05,110.27,110.68,110.93
2003-10-06,111.35,110.81,111.02,110.99
2003-10-07,111.13,109.37,110.98,109.93
2003-10-08,110.05,109.39,109.93,109.61
