,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy,USDCAD Curncy
,high,low,open,last_price
1998-01-07,1.4359,1.4282,1.4323000000000001,1.4297
1998-01-08,1.4353,1.4291,1.4296,1.43
1998-01-09,1.431,1.4213,1.4298,1.43
1998-01-12,1.4348,1.4304000000000001,1.4304000000000001,1.4344000000000001
1998-01-13,1.4373,1.4304999999999999,1.4355,1.4334
1998-01-14,1.4356,1.429,1.4334,1.4325
1998-01-15,1.4379,1.4325999999999999,1.4328,1.4369
1998-01-16,1.4381,1.4322,1.4381,1.4373
1998-01-19,1.439,1.4344999999999999,1.4374,1.438
1998-01-20,1.4423,1.437,1.4391,1.4413
1998-01-21,1.4458,1.4395,1.4418,1.4458
1998-01-22,1.4537,1.4447999999999999,1.4454,1.4523
1998-01-23,1.4578,1.4502,1.4527999999999999,1.4526
1998-01-26,1.4527999999999999,1.4458,1.4527999999999999,1.4503
1998-01-27,1.4602,1.4461,1.4505,1.4593
1998-01-28,1.4604,1.4543,1.4576,1.4588
1998-01-29,1.4689,1.4553,1.458,1.466
1998-01-30,1.467,1.4526,1.4662,1.4534
1998-02-02,1.4543,1.4485999999999999,1.4536,1.4527
1998-02-03,1.4554,1.4461,1.4535,1.4477
1998-02-04,1.4487999999999999,1.4412,1.4475,1.4468
1998-02-05,1.4492,1.4373,1.4468,1.4376
1998-02-06,1.4368,1.4267,1.4352,1.4323000000000001
1998-02-09,1.4361,1.4308,1.4324,1.4325
1998-02-10,1.4358,1.4263,1.4328,1.4351
1998-02-11,1.4394,1.4325,1.4332,1.4389
1998-02-12,1.4397,1.4365,1.4386,1.4376
1998-02-13,1.4443,1.4368,1.4376,1.4429
1998-02-16,1.4461,1.4426,1.4434,1.4447999999999999
1998-02-17,1.4458,1.4386,1.4452,1.4392
1998-02-18,1.4423,1.4313,1.4392,1.4313
1998-02-19,1.4334,1.42,1.4308,1.4216
1998-02-20,1.4236,1.4163000000000001,1.4215,1.4193
1998-02-23,1.4254,1.42,1.4202,1.4239
1998-02-24,1.4253,1.4211,1.424,1.4233
1998-02-25,1.4258,1.4184999999999999,1.4251,1.4194
1998-02-26,1.4253,1.4168,1.419,1.4198
1998-02-27,1.4245,1.4189,1.4189,1.4235
1998-03-02,1.4293,1.4161000000000001,1.4239,1.4197
1998-03-03,1.4224999999999999,1.4163999999999999,1.4203000000000001,1.4215
1998-03-04,1.4235,1.4203000000000001,1.4221,1.4221
1998-03-05,1.4268,1.4182000000000001,1.4213,1.4197
1998-03-06,1.4219,1.4173,1.4197,1.4188
1998-03-09,1.4193,1.4094,1.4193,1.4117
1998-03-10,1.4151,1.4078,1.4113,1.4097
1998-03-11,1.411,1.405,1.41,1.4075
1998-03-12,1.4115,1.4062999999999999,1.4076,1.4093
1998-03-13,1.4128,1.404,1.4093,1.4125
1998-03-16,1.4153,1.411,1.4114,1.4123999999999999
1998-03-17,1.418,1.4123,1.4123999999999999,1.4175
1998-03-18,1.4203000000000001,1.4175,1.4176,1.4188
1998-03-19,1.4198,1.4128,1.4187,1.419
1998-03-20,1.4208,1.4168,1.4184,1.4186
1998-03-23,1.4226,1.414,1.4184,1.4184
1998-03-24,1.424,1.4144999999999999,1.4184999999999999,1.4163999999999999
1998-03-25,1.4169,1.4085,1.4163999999999999,1.4108
1998-03-26,1.4131,1.4088,1.4108,1.4122
1998-03-27,1.4175,1.4115,1.4127,1.4167
1998-03-30,1.4237,1.4165,1.4168,1.4213
1998-03-31,1.424,1.4156,1.422,1.4196
1998-04-01,1.4193,1.4147,1.4187,1.4183
1998-04-02,1.421,1.4169,1.4178,1.4203000000000001
1998-04-03,1.4228,1.4181,1.4202,1.4195
1998-04-06,1.4198,1.4153,1.4193,1.419
1998-04-07,1.4233,1.4175,1.4186,1.4224999999999999
1998-04-08,1.4261,1.4223,1.4232,1.4243000000000001
1998-04-09,1.4267,1.4224999999999999,1.4249,1.4259
1998-04-10,1.4264999999999999,1.4245999999999999,1.426,1.4248
1998-04-13,1.4358,1.4243000000000001,1.4262000000000001,1.4346999999999999
1998-04-14,1.4365,1.4322,1.4349,1.4334
1998-04-15,1.4398,1.4311,1.4329,1.4381
1998-04-16,1.4398,1.4329,1.4381,1.4333
1998-04-17,1.4343,1.4283000000000001,1.433,1.429
1998-04-20,1.431,1.4264999999999999,1.429,1.4279
1998-04-21,1.4318,1.4266,1.4278,1.4318
1998-04-22,1.4334,1.4301,1.432,1.4313
1998-04-23,1.4365,1.4297,1.4309,1.436
1998-04-24,1.4372,1.4343,1.4358,1.4348
1998-04-27,1.4397,1.4329,1.4341,1.4388
1998-04-28,1.4413,1.4371,1.4385,1.44
1998-04-29,1.4414,1.4348,1.4396,1.4361
1998-04-30,1.4365999999999999,1.4291,1.4363000000000001,1.4308
1998-05-01,1.4346999999999999,1.4303,1.4308,1.434
1998-05-04,1.4358,1.433,1.4332,1.4338
1998-05-05,1.4409,1.434,1.4343,1.4403000000000001
1998-05-06,1.441,1.4372,1.44,1.4393
1998-05-07,1.4423,1.4367,1.4389,1.437
1998-05-08,1.4376,1.4334,1.4368,1.4365999999999999
1998-05-11,1.4371,1.4325999999999999,1.4367,1.435
1998-05-12,1.435,1.4304999999999999,1.4344999999999999,1.435
1998-05-13,1.4459,1.434,1.4348,1.4447999999999999
1998-05-14,1.4519,1.4445000000000001,1.445,1.4466
1998-05-15,1.4519,1.4463,1.4466,1.4485000000000001
1998-05-18,1.4548,1.4478,1.4487,1.4485000000000001
1998-05-19,1.4523,1.4454,1.4485000000000001,1.4493
1998-05-20,1.451,1.4471,1.4483,1.4483
1998-05-21,1.4498,1.4453,1.4481,1.4497
1998-05-22,1.4523,1.4485999999999999,1.4495,1.4513
1998-05-25,1.4505,1.4483,1.4493,1.4503
1998-05-26,1.4563,1.449,1.4495,1.455
1998-05-27,1.4573,1.4533,1.4555,1.4538
1998-05-28,1.4566,1.453,1.4544000000000001,1.454
1998-05-29,1.4574,1.4526,1.4543,1.4569
1998-06-01,1.4593,1.4533,1.4569,1.4583
1998-06-02,1.4586000000000001,1.4496,1.4579,1.4502
1998-06-03,1.4544000000000001,1.4495,1.4502,1.4533
1998-06-04,1.4573,1.453,1.4533,1.4552
1998-06-05,1.4609,1.4545,1.4552,1.4576
1998-06-08,1.4611,1.457,1.4575,1.4574
1998-06-09,1.4606,1.4561,1.4578,1.459
1998-06-10,1.4678,1.4578,1.4588,1.4658
1998-06-11,1.4714,1.4638,1.4664,1.4695
1998-06-12,1.4708,1.4656,1.4708,1.4665
1998-06-15,1.4747,1.4673,1.4673,1.4745
1998-06-16,1.4763,1.4689,1.4742,1.4707
1998-06-17,1.4707,1.4603,1.4707,1.4613
1998-06-18,1.4727999999999999,1.46,1.4614,1.4727999999999999
1998-06-19,1.4734,1.4671,1.472,1.4714
1998-06-22,1.4758,1.4692,1.4722,1.4718
1998-06-23,1.4738,1.4683,1.4712,1.4707
1998-06-24,1.4733,1.4668,1.4707,1.4699
1998-06-25,1.4696,1.4643,1.4696,1.4661
1998-06-26,1.4705,1.4647999999999999,1.4664,1.4694
1998-06-29,1.4727000000000001,1.4683,1.4702,1.4707
1998-06-30,1.4723,1.4659,1.4708,1.4668999999999999
1998-07-01,1.4696,1.4616,1.4671,1.4631
1998-07-02,1.4692,1.4607,1.463,1.4678
1998-07-03,1.468,1.4634,1.4673,1.468
1998-07-06,1.4738,1.4678,1.4684,1.4727000000000001
1998-07-07,1.4741,1.4696,1.4727000000000001,1.4723
1998-07-08,1.4748999999999999,1.4705,1.4715,1.4715
1998-07-09,1.4774,1.4714,1.4718,1.4746000000000001
1998-07-10,1.4803,1.4735,1.4751,1.4783
1998-07-13,1.4817,1.4767000000000001,1.4786000000000001,1.4793
1998-07-14,1.4819,1.4778,1.478,1.4812
1998-07-15,1.4898,1.4795,1.4809999999999999,1.4882
1998-07-16,1.4903,1.4863,1.4883,1.4881
1998-07-17,1.4918,1.4868000000000001,1.4885,1.4884
1998-07-20,1.4893,1.486,1.4879,1.488
1998-07-21,1.4931,1.4876,1.4893,1.4913
1998-07-22,1.4968,1.491,1.491,1.4965
1998-07-23,1.4974,1.492,1.4955,1.4961
1998-07-24,1.4998,1.4943,1.496,1.4994
1998-07-27,1.5056,1.4986,1.4994,1.5036
1998-07-28,1.5061,1.5002,1.5043,1.5013
1998-07-29,1.5074999999999998,1.4966,1.5015,1.5065
1998-07-30,1.5095,1.5036,1.5074999999999998,1.504
1998-07-31,1.5133,1.5013,1.504,1.5133
1998-08-03,1.5165,1.5127000000000002,1.5127000000000002,1.5161
1998-08-04,1.5179,1.5112,1.5163,1.5163
1998-08-05,1.5207000000000002,1.5123,1.516,1.5187
1998-08-06,1.5303,1.5169000000000001,1.518,1.5293999999999999
1998-08-07,1.5352999999999999,1.5112999999999999,1.5306,1.5205
1998-08-10,1.5257,1.5152,1.5211000000000001,1.5188000000000001
1998-08-11,1.5229,1.5171000000000001,1.5187,1.5224
1998-08-12,1.5236,1.5114999999999998,1.5225,1.5206
1998-08-13,1.5225,1.5137,1.5203,1.5197
1998-08-14,1.5197,1.5152,1.5192,1.5173
1998-08-17,1.5285,1.5162,1.5163,1.5276999999999998
1998-08-18,1.5304,1.5253999999999999,1.5274999999999999,1.5288
1998-08-19,1.5348000000000002,1.5270000000000001,1.5285,1.5339
1998-08-20,1.5358,1.5234999999999999,1.5335999999999999,1.53
1998-08-21,1.5463,1.5268000000000002,1.53,1.5446
1998-08-24,1.5506,1.5403,1.542,1.5488
1998-08-25,1.5523,1.5443,1.5485,1.5499
1998-08-26,1.5699999999999998,1.548,1.5489000000000002,1.5645
1998-08-27,1.585,1.5592000000000001,1.5638,1.5819999999999999
1998-08-28,1.5840999999999998,1.556,1.581,1.562
1998-08-31,1.5748,1.5473,1.5625,1.567
1998-09-01,1.568,1.5293,1.565,1.55
1998-09-02,1.5537999999999998,1.5359,1.5486,1.5402
1998-09-03,1.5415999999999999,1.5310000000000001,1.5379,1.536
1998-09-04,1.5396,1.5201,1.5377999999999998,1.5205
1998-09-07,1.5255999999999998,1.5152,1.5215,1.522
1998-09-08,1.5286,1.5178,1.5211999999999999,1.5183
1998-09-09,1.5272999999999999,1.517,1.5184,1.5226
1998-09-10,1.5207000000000002,1.5085,1.52,1.5188000000000001
1998-09-11,1.5198,1.51,1.5191,1.5138
1998-09-14,1.5183,1.5036,1.5148000000000001,1.5037
1998-09-15,1.5083,1.4988000000000001,1.5047000000000001,1.5018
1998-09-16,1.5143,1.5025,1.5028000000000001,1.5135999999999998
1998-09-17,1.5312999999999999,1.5118,1.5137,1.5298
1998-09-18,1.5377999999999998,1.5245,1.5285,1.5245
1998-09-21,1.5304,1.5184,1.524,1.5291000000000001
1998-09-22,1.5335,1.5257,1.5295,1.529
1998-09-23,1.5323,1.5129000000000001,1.5295999999999998,1.5152
1998-09-24,1.5165,1.5066000000000002,1.5129000000000001,1.5131999999999999
1998-09-25,1.5152,1.5070999999999999,1.5126,1.5127000000000002
1998-09-28,1.5138,1.5082,1.5131000000000001,1.5097
1998-09-29,1.5152999999999999,1.4999,1.5088,1.5152999999999999
1998-09-30,1.5322,1.5131999999999999,1.5162,1.5307
1998-10-01,1.5508,1.5269,1.5298,1.5474999999999999
1998-10-02,1.5579,1.5423,1.5476,1.5441
1998-10-05,1.5615,1.5432000000000001,1.5446,1.556
1998-10-06,1.5605,1.5465,1.5564,1.5473
1998-10-07,1.548,1.5150000000000001,1.5471,1.5232
1998-10-08,1.5495,1.5175,1.525,1.5476999999999999
1998-10-09,1.5525,1.5358,1.5462,1.5430000000000001
1998-10-12,1.5438,1.5285,1.5433,1.542
1998-10-13,1.5514999999999999,1.5335,1.5396999999999998,1.5470000000000002
1998-10-14,1.5512000000000001,1.54,1.5463,1.542
1998-10-15,1.5507,1.5375,1.5425,1.5394999999999999
1998-10-16,1.549,1.5366,1.5372,1.545
1998-10-19,1.5513,1.5424,1.5449000000000002,1.5448
1998-10-20,1.5502,1.536,1.5448,1.5375
1998-10-21,1.557,1.536,1.5367,1.545
1998-10-22,1.5516,1.542,1.5448,1.544
1998-10-23,1.548,1.5421,1.5431,1.5445
1998-10-26,1.5476,1.5369000000000002,1.5433,1.5385
1998-10-27,1.5448,1.5373,1.5385,1.5444
1998-10-28,1.5465,1.5368,1.5430000000000001,1.5394999999999999
1998-10-29,1.5511,1.5354999999999999,1.5385,1.5474
1998-10-30,1.554,1.54,1.5474999999999999,1.5430000000000001
1998-11-02,1.5470000000000002,1.53,1.5439,1.5325
1998-11-03,1.5332,1.5222,1.532,1.5253999999999999
1998-11-04,1.5285,1.517,1.5237,1.5203
1998-11-05,1.5252,1.5169000000000001,1.5190000000000001,1.524
1998-11-06,1.5338,1.5198,1.5232,1.5332
1998-11-09,1.5375,1.5312000000000001,1.5332,1.5343
1998-11-10,1.5474999999999999,1.5339,1.5339,1.544
1998-11-11,1.5476999999999999,1.5413000000000001,1.5430000000000001,1.5451000000000001
1998-11-12,1.552,1.5438,1.5452,1.5448
1998-11-13,1.5535,1.5433,1.5453999999999999,1.549
1998-11-16,1.5573000000000001,1.5449000000000002,1.5510000000000002,1.5506
1998-11-17,1.5551,1.5453000000000001,1.5521,1.5462
1998-11-18,1.5561,1.5445,1.5472000000000001,1.553
1998-11-19,1.5539,1.5465,1.5529,1.548
1998-11-20,1.5487,1.5427,1.5479,1.5465
1998-11-23,1.5502,1.5445,1.5462,1.5491000000000001
1998-11-24,1.5525,1.5470000000000002,1.5491000000000001,1.55
1998-11-25,1.5514999999999999,1.5367,1.5493000000000001,1.5389
1998-11-26,1.5415,1.5177,1.5389,1.5383
1998-11-27,1.5398,1.5311,1.5373999999999999,1.5364
1998-11-30,1.5372,1.5209000000000001,1.5328,1.5348000000000002
1998-12-01,1.536,1.5194999999999999,1.5335,1.5312999999999999
1998-12-02,1.5394999999999999,1.5284,1.5310000000000001,1.532
1998-12-03,1.5396,1.5312000000000001,1.5312000000000001,1.5383
1998-12-04,1.5396,1.5255,1.5379,1.5352999999999999
1998-12-07,1.5396,1.5323,1.5338,1.5383
1998-12-08,1.546,1.5356,1.5386,1.5441
1998-12-09,1.5471,1.5394999999999999,1.5442,1.5403
1998-12-10,1.5434999999999999,1.5348000000000002,1.5398,1.54
1998-12-11,1.5455,1.5383,1.5394999999999999,1.5413000000000001
1998-12-14,1.5428,1.537,1.5396,1.5417
1998-12-15,1.5428,1.5402,1.5419,1.5415
1998-12-16,1.5429,1.5358,1.5415,1.5393
1998-12-17,1.545,1.5365,1.5390000000000001,1.5423
1998-12-18,1.5451000000000001,1.5398,1.5426,1.5449000000000002
1998-12-21,1.5523,1.5448,1.5448,1.5513
1998-12-22,1.5544,1.5483,1.5510000000000002,1.5534
1998-12-23,1.5541,1.5495,1.5528,1.5506
1998-12-24,1.5527,1.549,1.5505,1.5501
1998-12-25,1.5513,1.5495,1.5495,1.5513
1998-12-28,1.5527,1.548,1.5514999999999999,1.5518
1998-12-29,1.5531000000000001,1.5465,1.5503,1.5516
1998-12-30,1.5525,1.548,1.5505,1.5485
1998-12-31,1.5491000000000001,1.5305,1.548,1.5382
1999-01-01,1.5382,1.5310000000000001,1.5377,1.5352000000000001
1999-01-04,1.5359,1.5228000000000002,1.5316,1.5271
1999-01-05,1.5295999999999998,1.5112999999999999,1.5270000000000001,1.5125
1999-01-06,1.5135,1.502,1.5123,1.5114
1999-01-07,1.517,1.506,1.5114,1.5129000000000001
1999-01-08,1.5165,1.5085,1.5138,1.5114999999999998
1999-01-11,1.5142,1.505,1.5118,1.5056
1999-01-12,1.5166,1.505,1.5063,1.5161
1999-01-13,1.5226,1.514,1.5158,1.5226
1999-01-14,1.5345,1.518,1.5226,1.5343
1999-01-15,1.5335999999999999,1.524,1.5335999999999999,1.5245
1999-01-18,1.5278,1.5198,1.5253,1.526
1999-01-19,1.534,1.5252,1.526,1.5293
1999-01-20,1.5318,1.52,1.53,1.5215
1999-01-21,1.5236,1.5112999999999999,1.5205,1.5150000000000001
1999-01-22,1.5215,1.5101,1.5144,1.5184
1999-01-25,1.5238,1.5129000000000001,1.5206,1.52
1999-01-26,1.5223,1.5150000000000001,1.5204,1.5196
1999-01-27,1.5223,1.5175,1.5194999999999999,1.5179
1999-01-28,1.528,1.5163,1.5182,1.517
1999-01-29,1.5183,1.5065,1.5162,1.5105
1999-02-01,1.5145,1.5061,1.5110000000000001,1.5076
1999-02-02,1.5171000000000001,1.5032999999999999,1.5074999999999998,1.5147
1999-02-03,1.516,1.5095,1.5147,1.5103
1999-02-04,1.5110999999999999,1.4888,1.5103,1.4916
1999-02-05,1.4926,1.4822,1.4918,1.491
1999-02-08,1.4926,1.4851,1.4893,1.4923
1999-02-09,1.4965,1.4893,1.4918,1.4955
1999-02-10,1.4969000000000001,1.488,1.4957,1.4903
1999-02-11,1.4932,1.4866,1.4898,1.4913
1999-02-12,1.4939,1.4881,1.4912,1.4915
1999-02-15,1.4943,1.4909,1.4925,1.4931
1999-02-16,1.5065,1.4917,1.4923,1.4955
1999-02-17,1.5003,1.4934,1.4955,1.4941
1999-02-18,1.496,1.4855,1.494,1.4875
1999-02-19,1.4923,1.4849999999999999,1.4872,1.4885
1999-02-22,1.4993,1.4866,1.4878,1.4948000000000001
1999-02-23,1.4997,1.4941,1.4953,1.4943
1999-02-24,1.5041,1.4924,1.4943,1.4986
1999-02-25,1.5138,1.4969999999999999,1.4983,1.5112999999999999
1999-02-26,1.5152999999999999,1.5053,1.5114999999999998,1.5095
1999-03-01,1.5255,1.5061,1.509,1.5218
1999-03-02,1.5288,1.5188000000000001,1.5217,1.5215
1999-03-03,1.5286,1.5186,1.5206,1.5236
1999-03-04,1.5316999999999998,1.5213,1.5238,1.5222
1999-03-05,1.5243,1.5150000000000001,1.522,1.5190000000000001
1999-03-08,1.5198,1.513,1.5192999999999999,1.5173
1999-03-09,1.5196,1.5114999999999998,1.5175999999999998,1.5188000000000001
1999-03-10,1.5249000000000001,1.5133,1.5192,1.5228000000000002
1999-03-11,1.5265,1.5188000000000001,1.5215,1.5244
1999-03-12,1.5272999999999999,1.5194999999999999,1.5245,1.524
1999-03-15,1.5295,1.5226,1.5234999999999999,1.5268000000000002
1999-03-16,1.5307,1.525,1.5270000000000001,1.5278
1999-03-17,1.5284,1.5194,1.5278,1.5213
1999-03-18,1.5218,1.5163,1.521,1.5183
1999-03-19,1.5196,1.5145,1.5192,1.5145
1999-03-22,1.516,1.5018,1.5152,1.5032999999999999
1999-03-23,1.5091,1.5034999999999998,1.5034999999999998,1.5081
1999-03-24,1.5096,1.5024,1.5074999999999998,1.5084
1999-03-25,1.5129000000000001,1.5068000000000001,1.509,1.5068000000000001
1999-03-26,1.5154999999999998,1.5046,1.5070000000000001,1.5138
1999-03-29,1.516,1.5105,1.512,1.5129000000000001
1999-03-30,1.5157,1.5093,1.5123,1.5093
1999-03-31,1.5151,1.5063,1.5093,1.5063
1999-04-01,1.5076,1.4974,1.5070000000000001,1.4993
1999-04-02,1.5019,1.4953,1.4993,1.496
1999-04-05,1.5030000000000001,1.495,1.4958,1.501
1999-04-06,1.5051,1.4997,1.5011,1.5025
1999-04-07,1.5043,1.4969999999999999,1.5018,1.4977
1999-04-08,1.5002,1.4969000000000001,1.4979,1.4990999999999999
1999-04-09,1.5043,1.4968,1.4990999999999999,1.5003
1999-04-12,1.5006,1.4913,1.4996,1.4913
1999-04-13,1.4931,1.4874,1.4916,1.4903
1999-04-14,1.4948000000000001,1.4895,1.4906,1.4938
1999-04-15,1.4971999999999999,1.4875,1.4936,1.4883
1999-04-16,1.4895,1.4783,1.4885,1.4785
1999-04-19,1.4870999999999999,1.4772,1.478,1.4865
1999-04-20,1.4913,1.4852,1.4862,1.4895
1999-04-21,1.4923,1.486,1.4893,1.486
1999-04-22,1.4886,1.4786000000000001,1.486,1.4797
1999-04-23,1.4815,1.4739,1.4803,1.4754
1999-04-26,1.4821,1.4742,1.4746000000000001,1.476
1999-04-27,1.4833,1.4759,1.4766,1.48
1999-04-28,1.4809999999999999,1.4708999999999999,1.4797,1.4729999999999999
1999-04-29,1.4741,1.4625,1.4718,1.463
1999-04-30,1.467,1.4543,1.4628,1.4565000000000001
1999-05-03,1.4584,1.4459,1.4565000000000001,1.4472
1999-05-04,1.4553,1.4471,1.448,1.4521
1999-05-05,1.4574,1.4492,1.452,1.4495
1999-05-06,1.4565000000000001,1.445,1.4501,1.4548
1999-05-07,1.4621,1.4519,1.4545,1.4575
1999-05-10,1.4616,1.4565000000000001,1.4571,1.4616
1999-05-11,1.4625,1.451,1.4607,1.4569
1999-05-12,1.4618,1.45,1.4522,1.4585
1999-05-13,1.4642,1.4565000000000001,1.4595,1.4574
1999-05-14,1.4654,1.4519,1.4575,1.4644
1999-05-17,1.4684,1.4581,1.4639,1.4601
1999-05-18,1.4677,1.4561,1.4603,1.4676
1999-05-19,1.4711,1.4641,1.468,1.4693
1999-05-20,1.4695,1.4645000000000001,1.4694,1.4662
1999-05-21,1.4673,1.4583,1.4673,1.4609
1999-05-24,1.4631,1.453,1.461,1.4558
1999-05-25,1.4678,1.4533,1.4553,1.4674
1999-05-26,1.4746000000000001,1.4639,1.4661,1.4706000000000001
1999-05-27,1.4777,1.4651,1.47,1.4765
1999-05-28,1.4779,1.4708999999999999,1.475,1.4725
1999-05-31,1.4779,1.4715,1.4715,1.4734
1999-06-01,1.4859,1.4737,1.474,1.4835
1999-06-02,1.4859,1.4777,1.484,1.4792
1999-06-03,1.4813,1.4751,1.4792,1.4761
1999-06-04,1.4773,1.4689,1.4757,1.4698
1999-06-07,1.4731,1.4668999999999999,1.4702,1.4679
1999-06-08,1.4767000000000001,1.4664,1.4682,1.4751
1999-06-09,1.4758,1.471,1.4753,1.4723
1999-06-10,1.4729999999999999,1.4594,1.4729999999999999,1.4628
1999-06-11,1.4635,1.4569,1.4635,1.4619
1999-06-14,1.4639,1.458,1.4613,1.4607999999999999
1999-06-15,1.4655,1.4588,1.461,1.464
1999-06-16,1.4655,1.4577,1.464,1.4594
1999-06-17,1.4646,1.4596,1.459,1.462
1999-06-18,1.4668,1.4619,1.4625,1.4644
1999-06-21,1.4733,1.4619,1.464,1.4703
1999-06-22,1.4739,1.4691,1.4705,1.4699
1999-06-23,1.4756,1.4673,1.47,1.4723
1999-06-24,1.4729,1.4682,1.4725,1.4725
1999-06-25,1.4729999999999999,1.4625,1.4721,1.466
1999-06-28,1.4698,1.463,1.4653,1.4693
1999-06-29,1.4788999999999999,1.4687000000000001,1.47,1.4768
1999-06-30,1.4816,1.4625,1.4766,1.4631
1999-07-01,1.4748,1.4612,1.4628,1.4645000000000001
1999-07-02,1.4748999999999999,1.4625,1.4748999999999999,1.4628
1999-07-05,1.4707,1.4625,1.4636,1.4681
1999-07-06,1.4715,1.4626000000000001,1.468,1.4714
1999-07-07,1.4718,1.4682,1.4708,1.4693
1999-07-08,1.4739,1.4664,1.4695,1.4708
1999-07-09,1.4734,1.4691,1.4707,1.4721
1999-07-12,1.4819,1.4713,1.472,1.4788000000000001
1999-07-13,1.4843,1.4777,1.4784,1.4811
1999-07-14,1.4846,1.4793,1.4807000000000001,1.4809999999999999
1999-07-15,1.4833,1.4788000000000001,1.4812,1.482
1999-07-16,1.4845,1.4806,1.4821,1.4828000000000001
1999-07-19,1.4952,1.4818,1.4823,1.4903
1999-07-20,1.4953,1.4892,1.4906,1.4915
1999-07-21,1.5034,1.4903,1.4917,1.4987
1999-07-22,1.5110999999999999,1.498,1.4988000000000001,1.5076
1999-07-23,1.5093,1.5032,1.5074999999999998,1.5062
1999-07-26,1.5179,1.5025,1.5063,1.5110000000000001
1999-07-27,1.5152999999999999,1.5068000000000001,1.5110000000000001,1.5133999999999999
1999-07-28,1.5148000000000001,1.505,1.5116,1.5081
1999-07-29,1.5135,1.5048,1.5070999999999999,1.5053
1999-07-30,1.5076,1.4987,1.5056,1.5066000000000002
1999-08-02,1.5127000000000002,1.5023,1.5063,1.5042
1999-08-03,1.5063,1.4924,1.504,1.4924
1999-08-04,1.4979,1.4856,1.4925,1.4901
1999-08-05,1.4978,1.4891,1.4906,1.4971
1999-08-06,1.5053,1.4954,1.5,1.5039
1999-08-09,1.505,1.4969999999999999,1.5038,1.5019
1999-08-10,1.5028000000000001,1.4969000000000001,1.501,1.4974
1999-08-11,1.4978,1.4862,1.4969999999999999,1.4862
1999-08-12,1.4885,1.4821,1.4861,1.4852
1999-08-13,1.4864,1.476,1.4858,1.4774
1999-08-16,1.4838,1.4769,1.4769999999999999,1.4834
1999-08-17,1.484,1.476,1.483,1.4769
1999-08-18,1.4863,1.4769,1.4769,1.4834
1999-08-19,1.4949,1.4828999999999999,1.483,1.4944
1999-08-20,1.4979,1.4917,1.4942,1.4959
1999-08-23,1.4990999999999999,1.4937,1.4957,1.4976
1999-08-24,1.4997,1.4896,1.4971999999999999,1.49
1999-08-25,1.4978,1.4909,1.491,1.4957
1999-08-26,1.5044,1.4949,1.4949,1.5009000000000001
1999-08-27,1.5008,1.4885,1.4983,1.4888
1999-08-30,1.4943,1.4865,1.4885,1.494
1999-08-31,1.4973,1.487,1.494,1.4928
1999-09-01,1.4950999999999999,1.4845,1.4923,1.4876
1999-09-02,1.4965,1.4856,1.488,1.4958
1999-09-03,1.4993,1.4873,1.496,1.4906
1999-09-06,1.4925,1.4889000000000001,1.4908000000000001,1.4898
1999-09-07,1.4943,1.4875,1.4905,1.4892
1999-09-08,1.4919,1.4858,1.4889000000000001,1.4875
1999-09-09,1.4885,1.4774,1.4877,1.4777
1999-09-10,1.4830999999999999,1.4725,1.478,1.4745
1999-09-13,1.4779,1.468,1.475,1.4689999999999999
1999-09-14,1.4753,1.468,1.4687999999999999,1.4738
1999-09-15,1.4778,1.4701,1.4732,1.4762
1999-09-16,1.4798,1.4742,1.4755,1.4753
1999-09-17,1.4756,1.4687000000000001,1.475,1.4713
1999-09-20,1.4805,1.471,1.471,1.4783
1999-09-21,1.4786000000000001,1.4693,1.478,1.4758
1999-09-22,1.4767000000000001,1.4676,1.4767000000000001,1.4708
1999-09-23,1.4756,1.4686,1.4715,1.4736
1999-09-24,1.4775,1.4715,1.4727999999999999,1.4725
1999-09-27,1.4729999999999999,1.4679,1.4729999999999999,1.4686
1999-09-28,1.4692,1.4605000000000001,1.4679,1.4614
1999-09-29,1.4659,1.4593,1.4619,1.4656
1999-09-30,1.4715,1.4652,1.466,1.4672
1999-10-01,1.478,1.4622,1.467,1.4763
1999-10-04,1.4772,1.4687000000000001,1.4747,1.4687999999999999
1999-10-05,1.4726,1.463,1.4687999999999999,1.472
1999-10-06,1.4719,1.4658,1.4708999999999999,1.4687000000000001
1999-10-07,1.4726,1.4668,1.4687000000000001,1.4708
1999-10-08,1.4744,1.4682,1.4702,1.4711
1999-10-11,1.4736,1.4711,1.4713,1.4727999999999999
1999-10-12,1.4766,1.4707,1.4727000000000001,1.4756
1999-10-13,1.4845,1.4745,1.4748999999999999,1.4821
1999-10-14,1.4834,1.4796,1.4823,1.4806
1999-10-15,1.4903,1.4788999999999999,1.4803,1.4881
1999-10-18,1.4966,1.4868000000000001,1.4875,1.494
1999-10-19,1.4968,1.4888,1.4936,1.4893
1999-10-20,1.491,1.4856,1.4893,1.4856
1999-10-21,1.4887000000000001,1.4812,1.486,1.4818
1999-10-22,1.4833,1.4746000000000001,1.4816,1.4774
1999-10-25,1.4796,1.4712,1.4768,1.4722
1999-10-26,1.4748,1.4682,1.4726,1.474
1999-10-27,1.4744,1.4689999999999999,1.4727000000000001,1.4725
1999-10-28,1.4748,1.4692,1.4722,1.4726
1999-10-29,1.4779,1.4704,1.4727999999999999,1.4707
1999-11-01,1.4708999999999999,1.465,1.47,1.4661
1999-11-02,1.4707,1.4649,1.4661,1.47
1999-11-03,1.4712,1.4664,1.4696,1.4679
